dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
cifar,trainUval,resnet,20,120,a1,0.0,0.0,427,2.0679611650485437,374252.0,1959.434554973822,191,15,0.07281553398058252,10395310.0,47037.60180995475,221,60000,0.98932,0.8506
cifar,trainUval,resnet,20,148,a1,0.0,0.0,504,2.0447154471544717,304006.0,1299.1709401709402,234,12,0.04878048780487805,13056133.0,50605.166666666664,258,60000,0.99978,0.8649
cifar,trainUval,resnet,20,176,a1,0.0,0.0,342,2.0419161676646707,603064.0,3816.8607594936707,158,9,0.05389221556886228,8188898.0,46793.70285714286,175,60000,0.96224,0.8383
cifar,train,densenet,20,18,a1,0.0,0.0,225,2.036363636363636,372298.0,3545.695238095238,105,5,0.045454545454545456,4842345.0,42107.34782608696,115,50000,0.8368,0.7736
cifar,train,densenet,20,39,a1,0.0,0.0,250,2.040983606557377,466370.0,4055.391304347826,115,7,0.05737704918032787,5170024.0,40390.8125,128,50000,0.90312,0.8136
cifar,train,densenet,20,69,a1,0.0,0.0,418,2.0541871921182264,326596.0,1718.9263157894736,190,13,0.06403940886699508,8728272.0,40596.61395348837,215,50000,0.99728,0.8496
cifar,train,densenet,20,103,a1,0.0,0.0,333,2.049382716049383,307701.0,2024.3486842105262,152,10,0.06172839506172839,6670389.0,39008.12280701754,171,50000,0.97674,0.8446
cifar,train,densenet,20,131,a1,0.0,0.0,688,2.081818181818182,458865.0,1519.4205298013244,302,28,0.08484848484848485,14713307.0,41098.622905027936,358,50000,0.99942,0.8708
cifar,train,densenet,20,152,a1,0.0,0.0,267,2.062015503875969,355914.0,2990.873949579832,119,10,0.07751937984496124,5053824.0,36621.913043478264,138,50000,0.9232,0.8182
cifar,train,densenet,20,194,a1,0.0,0.0,382,2.0594594594594593,201228.0,1156.4827586206898,174,11,0.05945945945945946,7412046.0,37624.598984771575,197,50000,0.97604,0.851
cifar,val,densenet,20,9,a1,0.0,0.0,139,2.0294117647058822,54768.0,855.75,64,4,0.058823529411764705,575678.0,8108.140845070423,71,10000,0.79738,0.7418
cifar,val,densenet,20,44,a1,0.0,0.0,114,2.017857142857143,18282.0,344.9433962264151,53,3,0.05357142857142857,494198.0,8520.655172413793,58,10000,0.91978,0.8176
cifar,val,densenet,20,73,a1,0.0,0.0,129,2.0317460317460316,23505.0,398.3898305084746,59,4,0.06349206349206349,564657.0,8555.40909090909,66,10000,0.91884,0.8111
cifar,val,densenet,20,95,a1,0.0,0.0,154,2.095890410958904,28361.0,436.32307692307694,65,8,0.1095890410958904,687917.0,8492.802469135802,81,10000,0.97096,0.8431
cifar,val,densenet,20,153,a1,0.0,0.0,103,2.04,30185.0,656.195652173913,46,4,0.08,415350.0,7836.792452830188,53,10000,0.9322,0.8241
cifar,val,densenet,20,182,a1,0.0,0.0,128,2.015873015873016,18959.0,315.98333333333335,60,3,0.047619047619047616,534857.0,8228.569230769232,65,10000,0.96946,0.8493
cifar,val,densenet,20,79,a1,0.0,0.0,126,2.0833333333333335,36196.0,682.9433962264151,53,7,0.11666666666666667,570229.0,8639.833333333334,66,10000,0.94572,0.8322
