dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
cifar,trainUval,vgg,20,23,a1,1e-06,1e-06,28,1.9285714285714286,293838.0,22602.923076923078,13,1,0.07142857142857142,181405.0,12957.5,14,60000,0.92158,0.8619
cifar,trainUval,vgg,20,49,a1,1e-06,1e-06,24,1.9166666666666667,285877.0,25988.81818181818,11,1,0.08333333333333333,109979.0,9164.916666666666,12,60000,0.97312,0.8889
cifar,trainUval,vgg,20,74,a1,1e-06,1e-06,30,1.9333333333333333,310024.0,22144.571428571428,14,1,0.06666666666666667,164941.0,10996.066666666668,15,60000,0.94632,0.8662
cifar,trainUval,vgg,20,9,a1,1e-06,1e-06,44,1.9545454545454546,510962.0,24331.52380952381,21,1,0.045454545454545456,415813.0,18900.590909090908,22,60000,0.82358,0.7887
cifar,val,vgg,20,124,a1,1e-06,1e-06,20,1.9,29288.0,3254.222222222222,9,1,0.1,21851.0,2185.1,10,10000,0.99902,0.9109
cifar,val,vgg,20,14,a1,1e-06,1e-06,22,1.9090909090909092,9851.0,985.1,10,1,0.09090909090909091,43809.0,3982.6363636363635,11,10000,0.82508,0.7955
cifar,val,vgg,20,175,a1,1e-06,1e-06,20,1.9,24123.0,2680.3333333333335,9,1,0.1,24122.0,2412.2,10,10000,0.98272,0.8961
cifar,val,vgg,20,1,a1,1e-06,1e-06,125,2.0,151038.0,2517.3,60,2,0.03225806451612903,378845.0,6013.412698412699,63,10000,0.38534,0.389
cifar,val,vgg,20,44,a1,1e-06,1e-06,20,1.9,11593.0,1288.111111111111,9,1,0.1,26523.0,2652.3,10,10000,0.95624,0.8817
cifar,val,vgg,20,6,a1,1e-06,1e-06,28,1.9285714285714286,32063.0,2466.3846153846152,13,1,0.07142857142857142,61620.0,4401.428571428572,14,10000,0.75406,0.7358
cifar,val,vgg,20,95,a1,1e-06,1e-06,22,1.9090909090909092,22025.0,2202.5,10,1,0.09090909090909091,25708.0,2337.090909090909,11,10000,0.98164,0.8885
mnist,train,vgg,20,11,a1,1e-06,1e-06,78,1.9743589743589745,187682.0,4939.0,38,1,0.02564102564102564,827719.0,21223.5641025641,39,60000,0.8726166666666667,0.8824
mnist,train,vgg,20,145,a1,1e-06,1e-06,22,1.9090909090909092,76469.0,7646.9,10,1,0.09090909090909091,86947.0,7904.272727272727,11,60000,0.9996,0.9845
mnist,train,vgg,20,170,a1,1e-06,1e-06,21,2.0,170851.0,21356.375,8,2,0.2,85060.0,7732.727272727273,11,60000,0.9985666666666667,0.9843
mnist,train,vgg,20,196,a1,1e-06,1e-06,20,1.9,213476.0,23719.555555555555,9,1,0.1,75488.0,7548.8,10,60000,0.9999666666666667,0.9853
mnist,train,vgg,20,3,a1,1e-06,1e-06,457,2.017699115044248,5563967.0,25176.321266968327,221,5,0.022123893805309734,7363449.0,31876.402597402597,231,60000,0.15185,0.1579
mnist,train,vgg,20,65,a1,1e-06,1e-06,26,1.9230769230769231,125329.0,10444.083333333334,12,1,0.07692307692307693,116835.0,8987.307692307691,13,60000,0.9921333333333333,0.9813
mnist,train,vgg,20,90,a1,1e-06,1e-06,28,1.9285714285714286,165152.0,12704.0,13,1,0.07142857142857142,123242.0,8803.0,14,60000,0.99305,0.9794
