dataset,split,model,k,epoch,layer,thresh,thresh_mode,total_persistence,train_acc,val_acc
cifar,trainUval,wres,20,144,a1,0.0,0.0,6015.886593939496,0.99594,0.838
cifar,trainUval,wres,20,16,a1,0.0,0.0,564.933585287536,0.56796,0.5478
cifar,trainUval,wres,20,195,a1,0.0,0.0,27.9366632186873,0.97658,0.8088
cifar,trainUval,wres,20,39,a1,0.0,0.0,922.095761814624,0.76946,0.7168
cifar,trainUval,wres,20,64,a1,0.0,0.0,14451.784162477157,0.9714,0.8016
cifar,trainUval,wres,20,8,a1,0.0,0.0,178.8089701132849,0.48104,0.4708
cifar,val,wres,20,114,a1,0.0,0.0,401.82273462604763,0.9763,0.8129
cifar,val,wres,20,13,a1,0.0,0.0,147.34810264781117,0.50912,0.4914
cifar,val,wres,20,165,a1,0.0,0.0,12.506937068915136,0.94186,0.7915
cifar,val,wres,20,190,a1,0.0,0.0,39.20826837671291,0.97008,0.8136
cifar,val,wres,20,34,a1,0.0,0.0,119.77548777707852,0.71124,0.6726
cifar,val,wres,20,5,a1,0.0,0.0,275.171801880002,0.38194,0.3814
cifar,val,wres,20,85,a1,0.0,0.0,79.60750270828484,0.91996,0.7971
mnist,train,wres,20,10,a1,0.0,0.0,6.8573735719411815,0.9983833333333333,0.9795
mnist,train,wres,20,16,a1,0.0,0.0,7.326007417758042,0.9972666666666666,0.9797
mnist,train,wres,20,40,a1,0.0,0.0,2.319425396910731,0.99995,0.9834
mnist,train,wres,20,66,a1,0.0,0.0,0.021996482522126826,1.0,0.9855
mnist,train,wres,20,91,a1,0.0,0.0,0.14958921042710926,1.0,0.9847
mnist,trainUval,wres,20,116,a1,0.0,0.0,13.83917128366705,1.0,0.9865
mnist,trainUval,wres,20,141,a1,0.0,0.0,13.914095471815521,1.0,0.9866
mnist,trainUval,wres,20,167,a1,0.0,0.0,14.569108341037534,1.0,0.986
mnist,trainUval,wres,20,192,a1,0.0,0.0,13.221405201826677,1.0,0.9859
mnist,trainUval,wres,20,36,a1,0.0,0.0,12.250918419922506,0.9998333333333334,0.9822
mnist,trainUval,wres,20,61,a1,0.0,0.0,14.555781169327531,1.0,0.9852
mnist,trainUval,wres,20,87,a1,0.0,0.0,15.504552614758452,1.0,0.985
mnist,val,wres,20,111,a1,0.0,0.0,14.068765962932844,1.0,0.9862
mnist,val,wres,20,137,a1,0.0,0.0,13.636416811379242,1.0,0.987
mnist,val,wres,20,162,a1,0.0,0.0,14.136686227690966,1.0,0.9867
mnist,val,wres,20,188,a1,0.0,0.0,12.789717248985106,1.0,0.9866
mnist,val,wres,20,31,a1,0.0,0.0,11.886609502471835,0.9999166666666667,0.9833
mnist,val,wres,20,57,a1,0.0,0.0,14.215178757497924,1.0,0.985
mnist,val,wres,20,82,a1,0.0,0.0,12.998995096043899,1.0,0.9843
cifar,train,densenet,20,119,a1,0.0,0.0,5.2008070488305975,0.99594,0.8625
cifar,train,densenet,20,144,a1,0.0,0.0,2.663639463198308,0.99988,0.875
cifar,train,densenet,20,16,a1,0.0,0.0,9.436013325323103,0.82494,0.7735
cifar,train,densenet,20,195,a1,0.0,0.0,7.759575997194219,0.96688,0.8416
cifar,train,densenet,20,39,a1,0.0,0.0,9.67227417742572,0.90312,0.8136
cifar,train,densenet,20,64,a1,0.0,0.0,4.192470630956855,0.99646,0.848
cifar,train,densenet,20,8,a1,0.0,0.0,10.763636179307127,0.78604,0.7322
cifar,trainUval,densenet,20,114,a1,0.0,0.0,12.81372224155379,0.99168,0.855
cifar,trainUval,densenet,20,13,a1,0.0,0.0,13.164327392051518,0.77016,0.7332
cifar,trainUval,densenet,20,165,a1,0.0,0.0,10.854739212995923,0.9545,0.8387
cifar,trainUval,densenet,20,190,a1,0.0,0.0,11.398072831917148,0.97628,0.8558
cifar,trainUval,densenet,20,34,a1,0.0,0.0,12.373180798210939,0.85462,0.7817
cifar,trainUval,densenet,20,5,a1,0.0,0.0,14.852262669043512,0.71228,0.6806
cifar,trainUval,densenet,20,85,a1,0.0,0.0,11.614533987790736,0.94394,0.8213
cifar,val,densenet,20,10,a1,0.0,0.0,11.473674761235088,0.80224,0.7419
cifar,val,densenet,20,135,a1,0.0,0.0,13.240774069148813,0.99974,0.8731
cifar,val,densenet,20,160,a1,0.0,0.0,11.342449394673196,0.94022,0.8277
cifar,val,densenet,20,186,a1,0.0,0.0,12.5454342296905,0.96126,0.8371
cifar,val,densenet,20,2,a1,0.0,0.0,14.927327123543364,0.58624,0.5725
cifar,val,densenet,20,55,a1,0.0,0.0,13.16533015459676,0.97576,0.8387
cifar,val,densenet,20,80,a1,0.0,0.0,12.190634197585162,0.94158,0.8296
mnist,train,densenet,20,105,a1,0.0,0.0,8.722076601932521,0.99855,0.9713
mnist,train,densenet,20,130,a1,0.0,0.0,8.512810704324266,0.9992666666666666,0.9719
mnist,train,densenet,20,156,a1,0.0,0.0,8.353452054061897,0.9994833333333333,0.9724
mnist,train,densenet,20,181,a1,0.0,0.0,6.097956874778191,0.9998833333333333,0.9726
mnist,train,densenet,20,25,a1,0.0,0.0,8.727966409487635,0.9642666666666667,0.9539
mnist,train,densenet,20,50,a1,0.0,0.0,9.537547882649818,0.9860666666666666,0.9662
mnist,train,densenet,20,76,a1,0.0,0.0,9.52217332254122,0.9921166666666666,0.9695
mnist,trainUval,densenet,20,100,a1,0.0,0.0,9.157087107613918,0.9982333333333333,0.9711
mnist,trainUval,densenet,20,126,a1,0.0,0.0,8.900568412265692,0.9992333333333333,0.9723
mnist,trainUval,densenet,20,151,a1,0.0,0.0,8.90339844963502,0.99935,0.9722
mnist,trainUval,densenet,20,177,a1,0.0,0.0,9.109559368871786,0.9998833333333333,0.9721
mnist,trainUval,densenet,20,20,a1,0.0,0.0,9.398995312216812,0.9592833333333334,0.9502
mnist,trainUval,densenet,20,46,a1,0.0,0.0,9.572674879541268,0.9842666666666666,0.9662
mnist,trainUval,densenet,20,71,a1,0.0,0.0,9.391300499058907,0.9893833333333333,0.9676
mnist,trainUval,densenet,20,97,a1,0.0,0.0,9.264718749626354,0.99755,0.9715
mnist,val,densenet,20,121,a1,0.0,0.0,8.572083396403073,0.9990666666666667,0.972
mnist,val,densenet,20,147,a1,0.0,0.0,8.80031684822491,0.9993166666666666,0.9726
mnist,val,densenet,20,172,a1,0.0,0.0,9.3924988137409,0.9998833333333333,0.9722
mnist,val,densenet,20,198,a1,0.0,0.0,9.40999816278827,0.99995,0.974
mnist,val,densenet,20,41,a1,0.0,0.0,9.175640433692706,0.9806166666666667,0.9652
mnist,val,densenet,20,67,a1,0.0,0.0,9.616834746576963,0.9892666666666666,0.968
mnist,val,densenet,20,92,a1,0.0,0.0,9.101370881308995,0.9969833333333333,0.9706
cifar,train,resnet,20,117,a1,0.0,0.0,8.368847058573003,0.98568,0.8464
cifar,train,resnet,20,142,a1,0.0,0.0,2.308652416065719,0.99974,0.8637
cifar,train,resnet,20,168,a1,0.0,0.0,8.945156696456571,0.94994,0.8323
cifar,train,resnet,20,193,a1,0.0,0.0,8.5148303468117,0.96294,0.8332
cifar,train,resnet,20,37,a1,0.0,0.0,9.714271891150368,0.86702,0.7961
cifar,train,resnet,20,62,a1,0.0,0.0,8.220157922278467,0.98224,0.8425
cifar,train,resnet,20,88,a1,0.0,0.0,8.860339143484602,0.93192,0.8212
cifar,trainUval,resnet,20,112,a1,0.0,0.0,13.28383407553627,0.97914,0.8422
cifar,trainUval,resnet,20,138,a1,0.0,0.0,14.678580876141957,0.99948,0.8659
cifar,trainUval,resnet,20,163,a1,0.0,0.0,12.612365232139247,0.94592,0.8252
cifar,trainUval,resnet,20,189,a1,0.0,0.0,11.766628031070397,0.96836,0.841
cifar,trainUval,resnet,20,32,a1,0.0,0.0,11.820190036240191,0.82304,0.7648
cifar,trainUval,resnet,20,58,a1,0.0,0.0,17.42166349701361,0.96932,0.8424
cifar,trainUval,resnet,20,83,a1,0.0,0.0,12.12263675230053,0.9146,0.8101
cifar,val,resnet,20,108,a1,0.0,0.0,14.718496149986777,0.96994,0.8395
cifar,val,resnet,20,133,a1,0.0,0.0,14.499389176882772,0.9989,0.8612
cifar,val,resnet,20,159,a1,0.0,0.0,10.940220318262021,0.94368,0.829
cifar,val,resnet,20,184,a1,0.0,0.0,12.110094256525883,0.96388,0.8349
cifar,val,resnet,20,28,a1,0.0,0.0,13.039220959579609,0.91558,0.8236
cifar,val,resnet,20,53,a1,0.0,0.0,12.211923642588665,0.9487,0.8309
cifar,val,resnet,20,79,a1,0.0,0.0,13.914612077063538,0.91346,0.8118
mnist,train,resnet,20,103,a1,0.0,0.0,4.944955328093123,0.9998833333333333,0.9797
mnist,train,resnet,20,129,a1,0.0,0.0,3.6762939414102718,0.99995,0.9786
mnist,train,resnet,20,154,a1,0.0,0.0,3.3508280904096424,0.99995,0.9802
mnist,train,resnet,20,17,a1,0.0,0.0,11.190296170251884,0.9810333333333333,0.9701
mnist,train,resnet,20,23,a1,0.0,0.0,10.818673154054608,0.9862166666666666,0.9719
mnist,train,resnet,20,49,a1,0.0,0.0,9.027357225060413,0.9971833333333333,0.9764
mnist,train,resnet,20,74,a1,0.0,0.0,7.754358273142529,0.99855,0.9782
mnist,train,resnet,20,9,a1,0.0,0.0,11.495891739661602,0.9620166666666666,0.9556
mnist,trainUval,resnet,20,124,a1,0.0,0.0,10.343731424441415,0.9999666666666667,0.9801
mnist,trainUval,resnet,20,14,a1,0.0,0.0,11.125805071715035,0.9746166666666667,0.9672
mnist,trainUval,resnet,20,175,a1,0.0,0.0,10.712278190837004,0.9999833333333333,0.9808
mnist,trainUval,resnet,20,1,a1,0.0,0.0,10.75711940441397,0.8846333333333334,0.883
mnist,trainUval,resnet,20,44,a1,0.0,0.0,9.320613134283427,0.9958666666666667,0.9765
mnist,trainUval,resnet,20,6,a1,0.0,0.0,11.540239693731564,0.9584,0.9523
mnist,trainUval,resnet,20,95,a1,0.0,0.0,9.346663959682743,0.9997833333333334,0.9792
mnist,val,resnet,20,11,a1,0.0,0.0,6.757096265842847,0.9661833333333333,0.9602
mnist,val,resnet,20,145,a1,0.0,0.0,10.404098003408059,0.99995,0.9797
mnist,val,resnet,20,170,a1,0.0,0.0,10.44298306898309,0.9999833333333333,0.9798
mnist,val,resnet,20,196,a1,0.0,0.0,11.2945064709536,1.0,0.9802
mnist,val,resnet,20,3,a1,0.0,0.0,7.735424015070748,0.9404,0.9384
mnist,val,resnet,20,65,a1,0.0,0.0,8.127340626744797,0.9981666666666666,0.9779
mnist,val,resnet,20,90,a1,0.0,0.0,9.281882124224559,0.9996833333333334,0.9786
cifar,train,vgg,20,115,a1,0.0,0.0,6.808060906825013,0.9973,0.9078
cifar,train,vgg,20,151,a1,0.0,0.0,12.226816569041098,0.95142,0.8629
cifar,train,vgg,20,177,a1,0.0,0.0,12.020115211606154,0.97382,0.8834
cifar,train,vgg,20,20,a1,0.0,0.0,12.982070331767666,0.90792,0.8573
cifar,train,vgg,20,46,a1,0.0,0.0,11.212440244981508,0.96278,0.8801
cifar,train,vgg,20,71,a1,0.0,0.0,13.31538030512722,0.9354,0.8615
cifar,train,vgg,20,97,a1,0.0,0.0,10.121089182793561,0.98072,0.8887
cifar,trainUval,vgg,20,121,a1,0.0,0.0,19.670034483074907,0.99868,0.9116
cifar,trainUval,vgg,20,147,a1,0.0,0.0,19.37337345629806,0.99998,0.9161
cifar,trainUval,vgg,20,172,a1,0.0,0.0,15.98501883445897,0.98382,0.8941
cifar,trainUval,vgg,20,198,a1,0.0,0.0,16.96860283613728,0.9915,0.9062
cifar,trainUval,vgg,20,41,a1,0.0,0.0,17.259104695323344,0.93504,0.8743
cifar,trainUval,vgg,20,67,a1,0.0,0.0,21.24876707792282,0.99808,0.9078
cifar,trainUval,vgg,20,92,a1,0.0,0.0,15.206036627293884,0.98374,0.8923
cifar,val,vgg,20,117,a1,0.0,0.0,19.961522769182864,0.99682,0.9063
cifar,val,vgg,20,142,a1,0.0,0.0,19.08106980844846,0.99996,0.9157
cifar,val,vgg,20,168,a1,0.0,0.0,14.282122246922455,0.97662,0.8898
cifar,val,vgg,20,193,a1,0.0,0.0,14.304242745041883,0.99038,0.8996
cifar,val,vgg,20,37,a1,0.0,0.0,14.181927096394283,0.91532,0.8548
cifar,val,vgg,20,62,a1,0.0,0.0,21.677235273644328,0.99656,0.9057
cifar,val,vgg,20,88,a1,0.0,0.0,14.863568518558345,0.95864,0.8713
mnist,train,vgg,20,112,a1,0.0,0.0,16.575150150900228,0.9984166666666666,0.9839
mnist,train,vgg,20,138,a1,0.0,0.0,9.885491625860567,0.9995,0.9843
mnist,train,vgg,20,163,a1,0.0,0.0,9.551550563566032,0.9963333333333333,0.9823
mnist,train,vgg,20,189,a1,0.0,0.0,4.129562602224716,0.99965,0.9839
mnist,train,vgg,20,32,a1,0.0,0.0,14.373193463744009,0.9718833333333333,0.9695
mnist,train,vgg,20,58,a1,0.0,0.0,15.993162418046062,0.9907333333333334,0.9803
mnist,train,vgg,20,83,a1,0.0,0.0,15.114608561907751,0.9887,0.9795
mnist,trainUval,vgg,20,108,a1,0.0,0.0,15.379358848895492,0.9981833333333333,0.9838
mnist,trainUval,vgg,20,133,a1,0.0,0.0,12.845326152206326,0.9993833333333333,0.984
mnist,trainUval,vgg,20,159,a1,0.0,0.0,15.029191555538993,0.9976,0.9825
mnist,trainUval,vgg,20,184,a1,0.0,0.0,13.590507820440052,0.9996333333333334,0.9858
mnist,trainUval,vgg,20,28,a1,0.0,0.0,15.373194926647102,0.9723166666666667,0.9695
mnist,trainUval,vgg,20,53,a1,0.0,0.0,15.485265150909811,0.9889,0.9803
mnist,trainUval,vgg,20,79,a1,0.0,0.0,17.942111186634712,0.9907333333333334,0.9788
mnist,val,vgg,20,103,a1,0.0,0.0,9.518204305786249,0.99715,0.9839
mnist,val,vgg,20,129,a1,0.0,0.0,11.770901306765104,0.9994333333333333,0.984
mnist,val,vgg,20,154,a1,0.0,0.0,13.382804805761907,0.9963333333333333,0.9832
mnist,val,vgg,20,17,a1,0.0,0.0,8.516677564023553,0.9497166666666667,0.9474
mnist,val,vgg,20,23,a1,0.0,0.0,8.7970119592188,0.9679166666666666,0.9647
mnist,val,vgg,20,49,a1,0.0,0.0,9.644649952781705,0.98465,0.9763
mnist,val,vgg,20,74,a1,0.0,0.0,9.036380976353279,0.9843333333333333,0.9754
mnist,val,vgg,20,9,a1,0.0,0.0,12.91317792594782,0.8218333333333333,0.8306
cifar,train,wres,20,124,a1,0.0,0.0,3704.5406184300423,0.99246,0.8285
cifar,train,wres,20,14,a1,0.0,0.0,472.99852825135815,0.50822,0.4932
cifar,train,wres,20,175,a1,0.0,0.0,142.00604555060892,0.95306,0.7981
cifar,train,wres,20,1,a1,0.0,0.0,1978.6208229659824,0.36112,0.3616
cifar,train,wres,20,44,a1,0.0,0.0,757.5634029685107,0.82156,0.7555
cifar,train,wres,20,6,a1,0.0,0.0,631.5020262982107,0.42142,0.419
cifar,train,wres,20,95,a1,0.0,0.0,319.93705664342184,0.94204,0.7953
cifar,trainUval,wres,20,11,a1,0.0,0.0,1048.9225475760177,0.44952,0.4464
cifar,trainUval,wres,20,145,a1,0.0,0.0,4500.540130301494,0.99714,0.8384
cifar,trainUval,wres,20,170,a1,0.0,0.0,114.00490471996017,0.95044,0.7999
cifar,trainUval,wres,20,196,a1,0.0,0.0,17.21905898067334,0.97786,0.8076
cifar,trainUval,wres,20,3,a1,0.0,0.0,7077.15522310165,0.44246,0.4398
cifar,trainUval,wres,20,65,a1,0.0,0.0,11332.990909633623,0.97232,0.802
cifar,trainUval,wres,20,90,a1,0.0,0.0,448.9521317600098,0.9127,0.7832
cifar,val,wres,20,115,a1,0.0,0.0,565.0116158939754,0.98174,0.8133
cifar,val,wres,20,140,a1,0.0,0.0,1311.7644631728372,0.99408,0.8353
cifar,val,wres,20,166,a1,0.0,0.0,106.95942058784561,0.9308,0.7805
cifar,val,wres,20,191,a1,0.0,0.0,25.729136579504825,0.97322,0.8015
cifar,val,wres,20,35,a1,0.0,0.0,155.0866147702327,0.7274,0.6837
cifar,val,wres,20,60,a1,0.0,0.0,2684.3295295232633,0.9526,0.7955
cifar,val,wres,20,86,a1,0.0,0.0,58.60180870141364,0.92158,0.7995
mnist,train,wres,20,110,a1,0.0,0.0,0.011095713552059294,1.0,0.9868
mnist,train,wres,20,177,a1,0.0,0.0,0.03239690947361851,1.0,0.9858
mnist,train,wres,20,41,a1,0.0,0.0,2.8909648793336515,0.9999666666666667,0.9845
mnist,train,wres,20,67,a1,0.0,0.0,0.04327660533991917,1.0,0.9841
mnist,train,wres,20,92,a1,0.0,0.0,0.10750742962333959,1.0,0.9852
mnist,trainUval,wres,20,117,a1,0.0,0.0,14.41142658605635,1.0,0.9872
mnist,trainUval,wres,20,142,a1,0.0,0.0,14.11103164736167,1.0,0.9864
mnist,trainUval,wres,20,168,a1,0.0,0.0,14.70276597018622,1.0,0.9867
mnist,trainUval,wres,20,193,a1,0.0,0.0,14.305358405228056,1.0,0.9859
mnist,trainUval,wres,20,37,a1,0.0,0.0,12.66688361626801,0.9998166666666667,0.9837
mnist,trainUval,wres,20,62,a1,0.0,0.0,15.172340673932005,1.0,0.9846
mnist,trainUval,wres,20,88,a1,0.0,0.0,14.531140992068046,1.0,0.9856
mnist,val,wres,20,112,a1,0.0,0.0,13.71773791601266,1.0,0.9866
mnist,val,wres,20,138,a1,0.0,0.0,13.789213942130523,1.0,0.9862
mnist,val,wres,20,163,a1,0.0,0.0,14.295188961433063,1.0,0.9862
mnist,val,wres,20,189,a1,0.0,0.0,12.209606138637767,1.0,0.9859
mnist,val,wres,20,32,a1,0.0,0.0,12.913563809121875,0.9999833333333333,0.9823
mnist,val,wres,20,58,a1,0.0,0.0,14.536379839641413,1.0,0.9853
mnist,val,wres,20,83,a1,0.0,0.0,14.058075113221676,1.0,0.9848
cifar,train,densenet,20,11,a1,0.0,0.0,14.464802080459776,0.73818,0.6995
cifar,train,densenet,20,145,a1,0.0,0.0,3.102356601847191,0.99992,0.8738
cifar,train,densenet,20,170,a1,0.0,0.0,9.025664941058835,0.9564,0.8331
cifar,train,densenet,20,196,a1,0.0,0.0,7.77503770487499,0.97668,0.8533
cifar,train,densenet,20,3,a1,0.0,0.0,21.731516419147283,0.61074,0.5877
cifar,train,densenet,20,65,a1,0.0,0.0,4.478791975804803,0.9967,0.8489
cifar,train,densenet,20,90,a1,0.0,0.0,6.49464246524893,0.96348,0.8361
cifar,trainUval,densenet,20,115,a1,0.0,0.0,13.238559289487483,0.99214,0.858
cifar,trainUval,densenet,20,140,a1,0.0,0.0,13.093998552989547,0.99982,0.874
cifar,trainUval,densenet,20,166,a1,0.0,0.0,11.9274025104325,0.9286,0.8119
cifar,trainUval,densenet,20,191,a1,0.0,0.0,12.400190424218238,0.975,0.8445
cifar,trainUval,densenet,20,35,a1,0.0,0.0,11.890370114551736,0.8837,0.8021
cifar,trainUval,densenet,20,60,a1,0.0,0.0,13.890605679438615,0.99144,0.848
cifar,trainUval,densenet,20,86,a1,0.0,0.0,14.519230505964899,0.93656,0.8246
cifar,val,densenet,20,110,a1,0.0,0.0,12.848800492696995,0.98538,0.8538
cifar,val,densenet,20,136,a1,0.0,0.0,13.293011461200877,0.9998,0.8732
cifar,val,densenet,20,161,a1,0.0,0.0,11.404097334424478,0.96078,0.846
cifar,val,densenet,20,187,a1,0.0,0.0,10.813286696011346,0.97474,0.8487
cifar,val,densenet,20,30,a1,0.0,0.0,11.272572424160458,0.93554,0.8197
cifar,val,densenet,20,56,a1,0.0,0.0,13.522703513866126,0.98054,0.8416
cifar,val,densenet,20,81,a1,0.0,0.0,11.761711271943682,0.94396,0.8272
mnist,train,densenet,20,106,a1,0.0,0.0,8.971440187854803,0.99855,0.971
mnist,train,densenet,20,131,a1,0.0,0.0,8.539928308195073,0.9992666666666666,0.9717
mnist,train,densenet,20,157,a1,0.0,0.0,8.098499399298142,0.9996333333333334,0.972
mnist,train,densenet,20,182,a1,0.0,0.0,5.940613518312595,0.9999,0.9716
mnist,train,densenet,20,26,a1,0.0,0.0,8.652801153105429,0.96415,0.9537
mnist,train,densenet,20,51,a1,0.0,0.0,9.431120127415262,0.98665,0.9665
mnist,train,densenet,20,77,a1,0.0,0.0,9.754419832072728,0.99245,0.97
mnist,trainUval,densenet,20,101,a1,0.0,0.0,9.331337636049149,0.99825,0.971
mnist,trainUval,densenet,20,127,a1,0.0,0.0,9.064850061359643,0.9992666666666666,0.9722
mnist,trainUval,densenet,20,152,a1,0.0,0.0,9.074219569314053,0.9993833333333333,0.9729
mnist,trainUval,densenet,20,178,a1,0.0,0.0,9.240487490874727,0.9999,0.9719
mnist,trainUval,densenet,20,21,a1,0.0,0.0,9.263582196399511,0.9607833333333333,0.9506
mnist,trainUval,densenet,20,47,a1,0.0,0.0,9.310720645846487,0.9844666666666667,0.9658
mnist,trainUval,densenet,20,72,a1,0.0,0.0,9.304942276657897,0.9905,0.9678
mnist,trainUval,densenet,20,98,a1,0.0,0.0,8.869540114580161,0.9978833333333333,0.9709
mnist,val,densenet,20,122,a1,0.0,0.0,9.23534960248044,0.9991,0.9722
mnist,val,densenet,20,148,a1,0.0,0.0,9.337168108633279,0.9993333333333333,0.9722
mnist,val,densenet,20,173,a1,0.0,0.0,9.731436275750696,0.9998833333333333,0.9724
mnist,val,densenet,20,199,a1,0.0,0.0,9.321329517780427,0.99995,0.9724
mnist,val,densenet,20,42,a1,0.0,0.0,8.93231044318918,0.98115,0.9653
mnist,val,densenet,20,68,a1,0.0,0.0,9.2644950838162,0.9890666666666666,0.9681
mnist,val,densenet,20,93,a1,0.0,0.0,8.746027293595958,0.9971,0.9708
cifar,train,resnet,20,118,a1,0.0,0.0,8.942852373811853,0.9841,0.8455
cifar,train,resnet,20,143,a1,0.0,0.0,2.7992258665384213,0.99974,0.8645
cifar,train,resnet,20,169,a1,0.0,0.0,7.487538804510656,0.95212,0.8358
cifar,train,resnet,20,194,a1,0.0,0.0,7.192834514793844,0.97408,0.8458
cifar,train,resnet,20,38,a1,0.0,0.0,10.223122253880042,0.87342,0.8039
cifar,train,resnet,20,63,a1,0.0,0.0,7.640625447694937,0.98448,0.8457
cifar,train,resnet,20,89,a1,0.0,0.0,7.998881357821283,0.93642,0.8258
cifar,trainUval,resnet,20,113,a1,0.0,0.0,15.674905424981219,0.97938,0.8427
cifar,trainUval,resnet,20,139,a1,0.0,0.0,14.951109964288975,0.99954,0.8657
cifar,trainUval,resnet,20,164,a1,0.0,0.0,12.575141281058045,0.93384,0.8211
cifar,trainUval,resnet,20,18,a1,0.0,0.0,15.452441834480396,0.82292,0.7717
cifar,trainUval,resnet,20,33,a1,0.0,0.0,11.250275507789311,0.82208,0.7685
cifar,trainUval,resnet,20,59,a1,0.0,0.0,16.085947245665025,0.97358,0.8412
cifar,trainUval,resnet,20,84,a1,0.0,0.0,15.29386905259883,0.92684,0.8245
cifar,val,resnet,20,109,a1,0.0,0.0,14.58107142967873,0.97554,0.8389
cifar,val,resnet,20,134,a1,0.0,0.0,14.192500538747304,0.99908,0.8608
cifar,val,resnet,20,15,a1,0.0,0.0,10.80000217031602,0.79316,0.7512
cifar,val,resnet,20,185,a1,0.0,0.0,12.01880406712064,0.96144,0.8342
cifar,val,resnet,20,29,a1,0.0,0.0,13.556969872575856,0.91866,0.8262
cifar,val,resnet,20,54,a1,0.0,0.0,14.556215889789094,0.95254,0.8315
cifar,val,resnet,20,7,a1,0.0,0.0,10.267803539383749,0.77184,0.7346
mnist,train,resnet,20,104,a1,0.0,0.0,4.334631132351902,0.9999,0.979
mnist,train,resnet,20,12,a1,0.0,0.0,11.74643006745805,0.9691666666666666,0.9611
mnist,train,resnet,20,155,a1,0.0,0.0,3.313706663282929,0.9999833333333333,0.9801
mnist,train,resnet,20,180,a1,0.0,0.0,1.1597891179796633,0.9999833333333333,0.9806
mnist,train,resnet,20,24,a1,0.0,0.0,10.962803627008299,0.98655,0.9721
mnist,train,resnet,20,4,a1,0.0,0.0,11.31033357488468,0.9503166666666667,0.9468
mnist,train,resnet,20,75,a1,0.0,0.0,7.290477820043783,0.9988166666666667,0.9769
mnist,trainUval,resnet,20,0,a1,0.0,0.0,19.51739811897278,0.09791666666666667,0.0975
mnist,trainUval,resnet,20,125,a1,0.0,0.0,10.161004110218173,0.99995,0.9803
mnist,trainUval,resnet,20,150,a1,0.0,0.0,9.700089367271723,0.9999666666666667,0.9797
mnist,trainUval,resnet,20,176,a1,0.0,0.0,10.993130920108896,0.9999833333333333,0.9805
mnist,trainUval,resnet,20,200,a1,0.0,0.0,11.212680488628187,1.0,0.9805
mnist,trainUval,resnet,20,45,a1,0.0,0.0,9.436647022223127,0.9962166666666666,0.9759
mnist,trainUval,resnet,20,70,a1,0.0,0.0,8.503480606937998,0.9982833333333333,0.9778
mnist,trainUval,resnet,20,96,a1,0.0,0.0,10.153351086811327,0.9997833333333334,0.979
mnist,val,resnet,20,120,a1,0.0,0.0,10.21653959034169,0.99995,0.9792
mnist,val,resnet,20,146,a1,0.0,0.0,10.238826058632995,0.99995,0.9796
mnist,val,resnet,20,171,a1,0.0,0.0,10.437585987034296,0.9999666666666667,0.9804
mnist,val,resnet,20,197,a1,0.0,0.0,11.282442923286219,1.0,0.9805
mnist,val,resnet,20,40,a1,0.0,0.0,7.985074621879036,0.99445,0.9748
mnist,val,resnet,20,66,a1,0.0,0.0,8.203852879817347,0.99835,0.9775
mnist,val,resnet,20,91,a1,0.0,0.0,8.477844216128666,0.9997166666666667,0.9782
cifar,train,vgg,20,116,a1,0.0,0.0,8.493100695311966,0.99648,0.9049
cifar,train,vgg,20,152,a1,0.0,0.0,10.509949982936014,0.96334,0.878
cifar,train,vgg,20,178,a1,0.0,0.0,10.763730557168117,0.98158,0.8886
cifar,train,vgg,20,21,a1,0.0,0.0,12.28410360871905,0.91046,0.8595
cifar,train,vgg,20,47,a1,0.0,0.0,11.085111737256284,0.96404,0.8846
cifar,train,vgg,20,72,a1,0.0,0.0,14.463714182638832,0.93844,0.8593
cifar,train,vgg,20,98,a1,0.0,0.0,10.401913978159435,0.98978,0.8967
cifar,trainUval,vgg,20,122,a1,0.0,0.0,19.370838034896387,0.99832,0.9104
cifar,trainUval,vgg,20,148,a1,0.0,0.0,19.37139607220717,0.99998,0.9158
cifar,trainUval,vgg,20,173,a1,0.0,0.0,17.000233232975013,0.98472,0.8956
cifar,trainUval,vgg,20,199,a1,0.0,0.0,16.170736342668533,0.9895,0.9006
cifar,trainUval,vgg,20,42,a1,0.0,0.0,20.92661261558237,0.94102,0.8699
cifar,trainUval,vgg,20,68,a1,0.0,0.0,21.6781523860991,0.9983,0.9076
cifar,trainUval,vgg,20,93,a1,0.0,0.0,12.949911922223698,0.98156,0.8888
cifar,val,vgg,20,118,a1,0.0,0.0,15.268931847065659,0.99636,0.9034
cifar,val,vgg,20,143,a1,0.0,0.0,18.98612991347491,0.99998,0.9166
cifar,val,vgg,20,169,a1,0.0,0.0,15.105123028163703,0.96996,0.8824
cifar,val,vgg,20,194,a1,0.0,0.0,16.73630134016514,0.9898,0.8991
cifar,val,vgg,20,38,a1,0.0,0.0,13.151892943709903,0.92918,0.8701
cifar,val,vgg,20,63,a1,0.0,0.0,21.097931064665318,0.99736,0.9045
cifar,val,vgg,20,89,a1,0.0,0.0,15.828960113229073,0.97768,0.8908
mnist,train,vgg,20,113,a1,0.0,0.0,15.278061506516664,0.9985833333333334,0.9838
mnist,train,vgg,20,139,a1,0.0,0.0,10.437689265900183,0.9995166666666667,0.9843
mnist,train,vgg,20,164,a1,0.0,0.0,9.82222227600866,0.9981666666666666,0.9843
mnist,train,vgg,20,18,a1,0.0,0.0,14.384983189343274,0.9517833333333333,0.9496
