dataset,split,model,k,epoch,layer,thresh,thresh_mode,total_persistence,train_acc,val_acc
mnist,val,vgg,20,136,a1,1e-06,1e-06,12.583720584807452,0.9994666666666666,0.984
mnist,val,vgg,20,161,a1,1e-06,1e-06,11.413579545798711,0.9979833333333333,0.9838
mnist,val,vgg,20,187,a1,1e-06,1e-06,18.02150414363132,0.9997333333333334,0.985
mnist,val,vgg,20,30,a1,1e-06,1e-06,9.888695619149956,0.9728666666666667,0.9696
mnist,val,vgg,20,56,a1,1e-06,1e-06,9.266356594865584,0.9885833333333334,0.9806
mnist,val,vgg,20,81,a1,1e-06,1e-06,9.099147698716493,0.9915166666666667,0.9812
cifar,train,wres,20,106,a1,1e-06,1e-06,2346.9036144175802,0.95958,0.8023
cifar,train,wres,20,131,a1,1e-06,1e-06,5051.173248122409,0.9954,0.8326
cifar,train,wres,20,157,a1,1e-06,1e-06,242.35985704032794,0.89566,0.7692
cifar,train,wres,20,182,a1,1e-06,1e-06,88.84358991742363,0.96478,0.8001
cifar,train,wres,20,26,a1,1e-06,1e-06,184.69378414034873,0.7259,0.6659
cifar,train,wres,20,51,a1,1e-06,1e-06,3512.4669445562067,0.87926,0.7741
cifar,train,wres,20,77,a1,1e-06,1e-06,1898.9492060782761,0.88826,0.7805
cifar,trainUval,wres,20,101,a1,1e-06,1e-06,751.6787499110051,0.96002,0.8117
cifar,trainUval,wres,20,127,a1,1e-06,1e-06,4947.534588451734,0.99274,0.8296
cifar,trainUval,wres,20,152,a1,1e-06,1e-06,1682.4312926973507,0.93478,0.7998
cifar,trainUval,wres,20,178,a1,1e-06,1e-06,266.7315520735379,0.96076,0.8021
cifar,trainUval,wres,20,21,a1,1e-06,1e-06,123.00033223316132,0.65572,0.6237
cifar,trainUval,wres,20,47,a1,1e-06,1e-06,926.3997744340036,0.85418,0.7669
cifar,trainUval,wres,20,72,a1,1e-06,1e-06,462.0953559275795,0.86178,0.7635
cifar,trainUval,wres,20,98,a1,1e-06,1e-06,1272.3781425259795,0.9601,0.8087
cifar,val,wres,20,122,a1,1e-06,1e-06,1089.6236993187551,0.98954,0.8226
cifar,val,wres,20,148,a1,1e-06,1e-06,634.3592897295343,0.9973,0.839
cifar,val,wres,20,173,a1,1e-06,1e-06,30.925396251823997,0.95934,0.8037
cifar,val,wres,20,199,a1,1e-06,1e-06,12.717260314117425,0.98054,0.8108
cifar,val,wres,20,42,a1,1e-06,1e-06,1078.8759215457521,0.79632,0.7272
cifar,val,wres,20,68,a1,1e-06,1e-06,11091.459276295987,0.97744,0.7986
cifar,val,wres,20,93,a1,1e-06,1e-06,132.11607102459493,0.9454,0.8062
mnist,train,wres,20,118,a1,1e-06,1e-06,0.007206512473203475,1.0,0.9863
mnist,train,wres,20,23,a1,1e-06,1e-06,0.6421186572810029,1.0,0.9827
mnist,train,wres,20,49,a1,1e-06,1e-06,0.14957964936911594,1.0,0.9842
mnist,train,wres,20,74,a1,1e-06,1e-06,0.07196959735301789,1.0,0.9846
mnist,train,wres,20,9,a1,1e-06,1e-06,7.6143326043375055,0.9983166666666666,0.98
mnist,trainUval,wres,20,124,a1,1e-06,1e-06,13.775907127390383,1.0,0.9864
mnist,trainUval,wres,20,14,a1,1e-06,1e-06,12.135944353445417,0.9938166666666667,0.9769
mnist,trainUval,wres,20,175,a1,1e-06,1e-06,13.601286175529822,1.0,0.9868
mnist,trainUval,wres,20,1,a1,1e-06,1e-06,13.48941511556194,0.9266166666666666,0.9257
mnist,trainUval,wres,20,44,a1,1e-06,1e-06,13.151766784620122,1.0,0.9848
mnist,trainUval,wres,20,6,a1,1e-06,1e-06,9.470435818933453,0.9935,0.976
mnist,trainUval,wres,20,95,a1,1e-06,1e-06,15.87844691794453,1.0,0.9856
mnist,val,wres,20,11,a1,1e-06,1e-06,11.524597706971264,0.9925666666666667,0.9759
mnist,val,wres,20,145,a1,1e-06,1e-06,14.652722017141059,1.0,0.987
mnist,val,wres,20,170,a1,1e-06,1e-06,13.265997199341655,0.9999666666666667,0.9862
mnist,val,wres,20,196,a1,1e-06,1e-06,13.716938266297802,1.0,0.9856
mnist,val,wres,20,3,a1,1e-06,1e-06,9.661410904274597,0.97435,0.9647
mnist,val,wres,20,65,a1,1e-06,1e-06,14.348179731838172,1.0,0.9845
mnist,val,wres,20,90,a1,1e-06,1e-06,15.018338114197832,0.9999666666666667,0.9856
cifar,train,densenet,20,101,a1,1e-06,1e-06,7.015496388769527,0.98064,0.8467
cifar,train,densenet,20,127,a1,1e-06,1e-06,4.150298066054546,0.99908,0.8709
cifar,train,densenet,20,152,a1,1e-06,1e-06,9.38495379220251,0.9232,0.8182
cifar,train,densenet,20,178,a1,1e-06,1e-06,7.959295362333819,0.96674,0.8425
cifar,train,densenet,20,21,a1,1e-06,1e-06,10.354980872157263,0.8744,0.7935
cifar,train,densenet,20,47,a1,1e-06,1e-06,8.731551627671756,0.93888,0.8214
cifar,train,densenet,20,72,a1,1e-06,1e-06,8.878885093693711,0.9068,0.8019
cifar,train,densenet,20,98,a1,1e-06,1e-06,6.410839782565553,0.97412,0.846
cifar,trainUval,densenet,20,122,a1,1e-06,1e-06,13.703630114081022,0.9979,0.8621
cifar,trainUval,densenet,20,148,a1,1e-06,1e-06,13.636046152375343,0.9999,0.8731
cifar,trainUval,densenet,20,173,a1,1e-06,1e-06,11.96878471160818,0.95934,0.8405
cifar,trainUval,densenet,20,199,a1,1e-06,1e-06,12.676306525210123,0.97148,0.8469
cifar,trainUval,densenet,20,42,a1,1e-06,1e-06,12.653153942802682,0.91826,0.8185
cifar,trainUval,densenet,20,68,a1,1e-06,1e-06,13.477584442077088,0.99722,0.8484
cifar,trainUval,densenet,20,93,a1,1e-06,1e-06,13.077273099219816,0.95706,0.837
cifar,val,densenet,20,118,a1,1e-06,1e-06,13.318260096713068,0.9936,0.8618
cifar,val,densenet,20,143,a1,1e-06,1e-06,13.136311731389753,0.99988,0.8755
cifar,val,densenet,20,169,a1,1e-06,1e-06,12.712916515349775,0.95996,0.838
cifar,val,densenet,20,194,a1,1e-06,1e-06,15.373900634328407,0.97604,0.851
cifar,val,densenet,20,38,a1,1e-06,1e-06,13.303054923034438,0.88806,0.8012
cifar,val,densenet,20,63,a1,1e-06,1e-06,13.651435367308054,0.99504,0.8479
cifar,val,densenet,20,89,a1,1e-06,1e-06,11.14713306559296,0.96026,0.8383
mnist,train,densenet,20,113,a1,1e-06,1e-06,9.16871251193541,0.9988666666666667,0.9716
mnist,train,densenet,20,139,a1,1e-06,1e-06,8.516935033261746,0.99935,0.972
mnist,train,densenet,20,164,a1,1e-06,1e-06,7.58417964962122,0.99975,0.9727
mnist,train,densenet,20,18,a1,1e-06,1e-06,8.61598313214381,0.95395,0.9443
mnist,train,densenet,20,33,a1,1e-06,1e-06,9.175839471508652,0.97075,0.9585
mnist,train,densenet,20,59,a1,1e-06,1e-06,8.866100893366166,0.98875,0.9676
mnist,train,densenet,20,84,a1,1e-06,1e-06,9.19803982704559,0.9950166666666667,0.9706
mnist,trainUval,densenet,20,109,a1,1e-06,1e-06,9.288826061050408,0.9986666666666667,0.9722
mnist,trainUval,densenet,20,134,a1,1e-06,1e-06,9.032852765354853,0.9993,0.9712
mnist,trainUval,densenet,20,15,a1,1e-06,1e-06,9.601511598742945,0.9457,0.9373
mnist,trainUval,densenet,20,185,a1,1e-06,1e-06,9.662097204051015,0.9999166666666667,0.9729
mnist,trainUval,densenet,20,29,a1,1e-06,1e-06,9.439340629200615,0.9647666666666667,0.9543
mnist,trainUval,densenet,20,54,a1,1e-06,1e-06,9.241773971226735,0.9870333333333333,0.9671
mnist,trainUval,densenet,20,7,a1,1e-06,1e-06,11.80723558729369,0.8998333333333334,0.8965
mnist,val,densenet,20,104,a1,1e-06,1e-06,8.830621561302031,0.9982666666666666,0.9714
mnist,val,densenet,20,12,a1,1e-06,1e-06,9.222361913845816,0.92705,0.921
mnist,val,densenet,20,155,a1,1e-06,1e-06,9.514376641702547,0.99955,0.9722
mnist,val,densenet,20,180,a1,1e-06,1e-06,9.663455274178958,0.9999,0.9728
mnist,val,densenet,20,24,a1,1e-06,1e-06,9.306539915355643,0.9634,0.9529
mnist,val,densenet,20,4,a1,1e-06,1e-06,8.401547137997113,0.87005,0.8676
mnist,val,densenet,20,75,a1,1e-06,1e-06,9.244106087888674,0.9917166666666667,0.9687
cifar,train,resnet,20,0,a1,1e-06,1e-06,214.96218460798264,0.1,0.1
cifar,train,resnet,20,125,a1,1e-06,1e-06,5.753293472967812,0.99552,0.8544
cifar,train,resnet,20,150,a1,1e-06,1e-06,2.655360667520057,0.99978,0.865
cifar,train,resnet,20,176,a1,1e-06,1e-06,7.125260688732332,0.96224,0.8383
cifar,train,resnet,20,200,a1,1e-06,1e-06,8.710805730658791,0.96938,0.8365
cifar,train,resnet,20,45,a1,1e-06,1e-06,11.600067325383058,0.90354,0.8142
cifar,train,resnet,20,70,a1,1e-06,1e-06,6.034948123579767,0.9899,0.8448
cifar,train,resnet,20,96,a1,1e-06,1e-06,9.75906646141457,0.94706,0.8285
cifar,trainUval,resnet,20,120,a1,1e-06,1e-06,14.987163693200685,0.98932,0.8506
cifar,trainUval,resnet,20,146,a1,1e-06,1e-06,14.624649736794119,0.99976,0.8634
cifar,trainUval,resnet,20,171,a1,1e-06,1e-06,12.057257393540915,0.95538,0.8321
cifar,trainUval,resnet,20,197,a1,1e-06,1e-06,11.59836930947634,0.9712,0.8375
cifar,trainUval,resnet,20,40,a1,1e-06,1e-06,12.574722143462047,0.8865,0.8067
cifar,trainUval,resnet,20,66,a1,1e-06,1e-06,17.74660750641533,0.98866,0.8447
cifar,trainUval,resnet,20,91,a1,1e-06,1e-06,11.544437201190256,0.93428,0.8236
cifar,val,resnet,20,116,a1,1e-06,1e-06,13.509387937420925,0.9841,0.8501
cifar,val,resnet,20,141,a1,1e-06,1e-06,15.37117080226544,0.99972,0.8641
cifar,val,resnet,20,167,a1,1e-06,1e-06,12.501821042255528,0.94722,0.8251
cifar,val,resnet,20,192,a1,1e-06,1e-06,12.145678724669807,0.96678,0.8361
cifar,val,resnet,20,36,a1,1e-06,1e-06,11.445555528146997,0.86232,0.798
cifar,val,resnet,20,61,a1,1e-06,1e-06,15.34985237944175,0.97858,0.8377
cifar,val,resnet,20,87,a1,1e-06,1e-06,13.906559442315547,0.932,0.8197
mnist,train,resnet,20,111,a1,1e-06,1e-06,4.302418445869677,0.99995,0.9797
mnist,train,resnet,20,137,a1,1e-06,1e-06,3.79885425726804,0.9999666666666667,0.9803
mnist,train,resnet,20,162,a1,1e-06,1e-06,2.6972362122537064,0.9999666666666667,0.9793
mnist,train,resnet,20,188,a1,1e-06,1e-06,0.8888910365356537,1.0,0.9806
mnist,train,resnet,20,31,a1,1e-06,1e-06,11.171908558367534,0.98745,0.9721
mnist,train,resnet,20,57,a1,1e-06,1e-06,8.564037800304142,0.998,0.9773
mnist,train,resnet,20,82,a1,1e-06,1e-06,5.867609367144453,0.99925,0.9789
mnist,trainUval,resnet,20,107,a1,1e-06,1e-06,10.224872946085213,0.9999166666666667,0.9792
mnist,trainUval,resnet,20,132,a1,1e-06,1e-06,10.344299543352264,0.99995,0.9803
mnist,trainUval,resnet,20,158,a1,1e-06,1e-06,10.18583840967787,0.9999833333333333,0.9788
mnist,trainUval,resnet,20,183,a1,1e-06,1e-06,10.874906197066139,1.0,0.9794
mnist,trainUval,resnet,20,27,a1,1e-06,1e-06,10.701262931716485,0.9873833333333333,0.9723
mnist,trainUval,resnet,20,52,a1,1e-06,1e-06,8.78965361955219,0.9975333333333334,0.9761
mnist,trainUval,resnet,20,78,a1,1e-06,1e-06,8.47008942322389,0.9989833333333333,0.9787
mnist,val,resnet,20,102,a1,1e-06,1e-06,10.034413767898975,0.9999,0.9784
mnist,val,resnet,20,128,a1,1e-06,1e-06,10.833045088686397,0.99995,0.9796
mnist,val,resnet,20,153,a1,1e-06,1e-06,10.442269747427623,0.9999833333333333,0.9792
mnist,val,resnet,20,179,a1,1e-06,1e-06,11.82190719177283,0.9999833333333333,0.9808
mnist,val,resnet,20,22,a1,1e-06,1e-06,7.848463902176377,0.9859,0.9728
mnist,val,resnet,20,48,a1,1e-06,1e-06,8.489119756875105,0.9968666666666667,0.9779
mnist,val,resnet,20,73,a1,1e-06,1e-06,8.174435636376089,0.9985333333333334,0.978
mnist,val,resnet,20,99,a1,1e-06,1e-06,8.451549907904173,0.9998333333333334,0.979
cifar,train,vgg,20,123,a1,1e-06,1e-06,5.505500841885805,0.99922,0.9126
cifar,train,vgg,20,15,a1,1e-06,1e-06,17.188052068455363,0.84554,0.816
cifar,train,vgg,20,185,a1,1e-06,1e-06,11.828344255504597,0.97812,0.8899
cifar,train,vgg,20,29,a1,1e-06,1e-06,10.192312251867406,0.96174,0.8888
cifar,train,vgg,20,54,a1,1e-06,1e-06,10.244537778199401,0.98318,0.8961
cifar,train,vgg,20,7,a1,1e-06,1e-06,14.407075928506998,0.79486,0.7689
cifar,trainUval,vgg,20,104,a1,1e-06,1e-06,15.131123132995754,0.98696,0.8972
cifar,trainUval,vgg,20,12,a1,1e-06,1e-06,16.836850920111146,0.81218,0.7882
cifar,trainUval,vgg,20,155,a1,1e-06,1e-06,13.944482162967894,0.96612,0.8836
cifar,trainUval,vgg,20,180,a1,1e-06,1e-06,16.794413998723037,0.98354,0.8972
cifar,trainUval,vgg,20,24,a1,1e-06,1e-06,15.471630462646438,0.94208,0.8757
cifar,trainUval,vgg,20,4,a1,1e-06,1e-06,20.04823815324289,0.65038,0.6469
cifar,trainUval,vgg,20,75,a1,1e-06,1e-06,16.231218397522788,0.95214,0.8746
cifar,val,vgg,20,0,a1,1e-06,1e-06,0.7722923755645752,0.0898,0.0882
cifar,val,vgg,20,125,a1,1e-06,1e-06,18.355298455804586,0.99914,0.9125
cifar,val,vgg,20,150,a1,1e-06,1e-06,19.099829563871026,0.99998,0.9165
cifar,val,vgg,20,176,a1,1e-06,1e-06,12.850048378154504,0.9767,0.8904
cifar,val,vgg,20,200,a1,1e-06,1e-06,15.900108941195867,0.98652,0.894
cifar,val,vgg,20,45,a1,1e-06,1e-06,15.322535008196638,0.95466,0.8793
cifar,val,vgg,20,70,a1,1e-06,1e-06,21.486912976950407,0.99846,0.9083
cifar,val,vgg,20,96,a1,1e-06,1e-06,15.696660667658051,0.98572,0.8979
mnist,train,vgg,20,120,a1,1e-06,1e-06,10.81240009410385,0.99895,0.9845
mnist,train,vgg,20,146,a1,1e-06,1e-06,9.940301844272653,0.9996333333333334,0.9845
mnist,train,vgg,20,171,a1,1e-06,1e-06,10.637413622000167,0.9988333333333334,0.9846
mnist,train,vgg,20,197,a1,1e-06,1e-06,2.440628634998575,0.9997,0.9839
mnist,train,vgg,20,40,a1,1e-06,1e-06,15.790964514753888,0.9796833333333334,0.9719
mnist,train,vgg,20,66,a1,1e-06,1e-06,16.04775168396742,0.9922,0.9811
mnist,train,vgg,20,91,a1,1e-06,1e-06,14.275513086449735,0.99535,0.9823
mnist,trainUval,vgg,20,116,a1,1e-06,1e-06,13.121530686063124,0.9988166666666667,0.985
mnist,trainUval,vgg,20,141,a1,1e-06,1e-06,12.137697282513727,0.99955,0.9844
mnist,trainUval,vgg,20,167,a1,1e-06,1e-06,13.061280419118702,0.9991166666666667,0.9853
mnist,trainUval,vgg,20,192,a1,1e-06,1e-06,13.299513715801368,0.9998,0.9838
mnist,trainUval,vgg,20,36,a1,1e-06,1e-06,14.865462504271086,0.9731166666666666,0.9682
mnist,trainUval,vgg,20,61,a1,1e-06,1e-06,15.716118215523416,0.9918833333333333,0.9807
mnist,trainUval,vgg,20,87,a1,1e-06,1e-06,13.832123656267925,0.9904666666666667,0.9803
mnist,val,vgg,20,111,a1,1e-06,1e-06,11.710608531720936,0.9985166666666667,0.9832
mnist,val,vgg,20,137,a1,1e-06,1e-06,12.626292831148021,0.99945,0.9845
mnist,val,vgg,20,162,a1,1e-06,1e-06,12.688765084953104,0.9977666666666667,0.9847
mnist,val,vgg,20,188,a1,1e-06,1e-06,16.02910611475818,0.9997666666666667,0.9848
mnist,val,vgg,20,31,a1,1e-06,1e-06,11.733911805236865,0.9634,0.9604
mnist,val,vgg,20,57,a1,1e-06,1e-06,9.613533112213936,0.9904333333333334,0.9806
mnist,val,vgg,20,82,a1,1e-06,1e-06,8.411871544965855,0.9915833333333334,0.981
cifar,train,wres,20,107,a1,1e-06,1e-06,1862.1845639376359,0.9668,0.8032
cifar,train,wres,20,132,a1,1e-06,1e-06,5579.671251529555,0.9918,0.8324
cifar,train,wres,20,158,a1,1e-06,1e-06,264.6944397426623,0.89638,0.7669
cifar,train,wres,20,183,a1,1e-06,1e-06,447.5014916826672,0.96344,0.7933
cifar,train,wres,20,27,a1,1e-06,1e-06,267.41028668945376,0.73744,0.6716
cifar,train,wres,20,52,a1,1e-06,1e-06,2525.9722222676164,0.88792,0.7807
cifar,train,wres,20,78,a1,1e-06,1e-06,765.6577459211644,0.88858,0.7793
cifar,trainUval,wres,20,102,a1,1e-06,1e-06,1233.854273783932,0.96358,0.8182
cifar,trainUval,wres,20,128,a1,1e-06,1e-06,2484.9984750802,0.99534,0.8278
cifar,trainUval,wres,20,153,a1,1e-06,1e-06,40.3769006123548,0.63354,0.5888
cifar,trainUval,wres,20,179,a1,1e-06,1e-06,212.38235571659325,0.9668,0.8073
cifar,trainUval,wres,20,22,a1,1e-06,1e-06,300.9214484249824,0.66612,0.6259
cifar,trainUval,wres,20,48,a1,1e-06,1e-06,1386.8375354918269,0.8516,0.7608
cifar,trainUval,wres,20,73,a1,1e-06,1e-06,2309.3915400739343,0.85788,0.764
cifar,trainUval,wres,20,99,a1,1e-06,1e-06,1316.1445440744321,0.95762,0.8035
cifar,val,wres,20,123,a1,1e-06,1e-06,927.709257538696,0.99182,0.825
cifar,val,wres,20,149,a1,1e-06,1e-06,1049.2823920268302,0.99616,0.8383
cifar,val,wres,20,174,a1,1e-06,1e-06,20.313599601239645,0.9541,0.7956
cifar,val,wres,20,19,a1,1e-06,1e-06,162.97062238235958,0.6169,0.5928
cifar,val,wres,20,43,a1,1e-06,1e-06,524.8358685931253,0.8129,0.7431
cifar,val,wres,20,69,a1,1e-06,1e-06,12397.89346527371,0.97844,0.7998
cifar,val,wres,20,94,a1,1e-06,1e-06,185.59967992432442,0.93492,0.7987
mnist,train,wres,20,119,a1,1e-06,1e-06,0.008506086000124924,1.0,0.9871
mnist,train,wres,20,24,a1,1e-06,1e-06,0.558316657382143,1.0,0.9837
mnist,train,wres,20,4,a1,1e-06,1e-06,8.190017780694092,0.9816666666666667,0.9689
mnist,train,wres,20,75,a1,1e-06,1e-06,0.049908369008335285,1.0,0.9846
mnist,trainUval,wres,20,0,a1,1e-06,1e-06,144.14335191249847,0.1039,0.1008
mnist,trainUval,wres,20,125,a1,1e-06,1e-06,14.791147209027258,1.0,0.9864
mnist,trainUval,wres,20,150,a1,1e-06,1e-06,14.072878744405898,1.0,0.987
mnist,trainUval,wres,20,176,a1,1e-06,1e-06,13.186876605162979,1.0,0.9854
mnist,trainUval,wres,20,200,a1,1e-06,1e-06,12.948881789445068,0.9999833333333333,0.9849
mnist,trainUval,wres,20,45,a1,1e-06,1e-06,14.514675466976094,1.0,0.9838
mnist,trainUval,wres,20,70,a1,1e-06,1e-06,14.936780925861967,1.0,0.9849
mnist,trainUval,wres,20,96,a1,1e-06,1e-06,14.392344430249068,1.0,0.9859
mnist,val,wres,20,120,a1,1e-06,1e-06,14.605929489131086,1.0,0.986
mnist,val,wres,20,146,a1,1e-06,1e-06,14.918686456920113,1.0,0.9866
mnist,val,wres,20,171,a1,1e-06,1e-06,12.971365815785248,1.0,0.9863
mnist,val,wres,20,197,a1,1e-06,1e-06,13.660762266370227,0.9999833333333333,0.9858
mnist,val,wres,20,40,a1,1e-06,1e-06,15.673786845029099,0.99995,0.9834
mnist,val,wres,20,66,a1,1e-06,1e-06,14.131514414097182,1.0,0.9855
mnist,val,wres,20,91,a1,1e-06,1e-06,15.905434648360824,1.0,0.9847
cifar,train,densenet,20,102,a1,1e-06,1e-06,7.89943232172822,0.97562,0.8453
cifar,train,densenet,20,128,a1,1e-06,1e-06,6.4638618818363796,0.9988,0.8644
cifar,train,densenet,20,153,a1,1e-06,1e-06,7.694938034533614,0.9322,0.8241
cifar,train,densenet,20,179,a1,1e-06,1e-06,8.365545795761705,0.96226,0.8374
cifar,train,densenet,20,22,a1,1e-06,1e-06,9.346340850744895,0.8782,0.7945
cifar,train,densenet,20,48,a1,1e-06,1e-06,8.340961845821361,0.94812,0.8284
cifar,train,densenet,20,73,a1,1e-06,1e-06,7.971286855856022,0.91884,0.8111
cifar,train,densenet,20,99,a1,1e-06,1e-06,7.685158264244315,0.97314,0.8407
cifar,trainUval,densenet,20,123,a1,1e-06,1e-06,13.89769017458093,0.99754,0.863
cifar,trainUval,densenet,20,149,a1,1e-06,1e-06,13.178311289228816,0.9999,0.8735
cifar,trainUval,densenet,20,174,a1,1e-06,1e-06,11.627652139358304,0.96046,0.8385
cifar,trainUval,densenet,20,19,a1,1e-06,1e-06,9.86733971470273,0.84888,0.7799
cifar,trainUval,densenet,20,43,a1,1e-06,1e-06,13.78132990243671,0.9147,0.8148
cifar,trainUval,densenet,20,69,a1,1e-06,1e-06,13.556597151539364,0.99728,0.8496
cifar,trainUval,densenet,20,94,a1,1e-06,1e-06,12.160076585438539,0.95706,0.8313
cifar,val,densenet,20,119,a1,1e-06,1e-06,13.502624002127618,0.99594,0.8625
cifar,val,densenet,20,144,a1,1e-06,1e-06,13.00936997678457,0.99988,0.875
cifar,val,densenet,20,16,a1,1e-06,1e-06,10.900050328184307,0.82494,0.7735
cifar,val,densenet,20,195,a1,1e-06,1e-06,15.124027157249316,0.96688,0.8416
cifar,val,densenet,20,39,a1,1e-06,1e-06,11.401682692165949,0.90312,0.8136
cifar,val,densenet,20,64,a1,1e-06,1e-06,13.770888109532969,0.99646,0.848
cifar,val,densenet,20,8,a1,1e-06,1e-06,10.695459202084749,0.78604,0.7322
mnist,train,densenet,20,114,a1,1e-06,1e-06,8.682481025844233,0.9989666666666667,0.9715
mnist,train,densenet,20,13,a1,1e-06,1e-06,9.747100325952488,0.9338333333333333,0.9282
mnist,train,densenet,20,165,a1,1e-06,1e-06,6.885986662163582,0.9997666666666667,0.9724
mnist,train,densenet,20,190,a1,1e-06,1e-06,4.585155400319657,0.99995,0.9723
mnist,train,densenet,20,34,a1,1e-06,1e-06,8.942698993558395,0.9720833333333333,0.9594
mnist,train,densenet,20,5,a1,1e-06,1e-06,12.483361211168813,0.8853,0.8805
mnist,train,densenet,20,85,a1,1e-06,1e-06,9.156284846135122,0.9951833333333333,0.9696
mnist,trainUval,densenet,20,10,a1,1e-06,1e-06,11.503257628057327,0.9052333333333333,0.9012
mnist,trainUval,densenet,20,135,a1,1e-06,1e-06,9.000794058819679,0.99925,0.9721
mnist,trainUval,densenet,20,160,a1,1e-06,1e-06,9.387912727293823,0.9996333333333334,0.9725
mnist,trainUval,densenet,20,186,a1,1e-06,1e-06,9.474820396162329,0.9999166666666667,0.9721
mnist,trainUval,densenet,20,2,a1,1e-06,1e-06,40.75446438533254,0.77425,0.7716
mnist,trainUval,densenet,20,55,a1,1e-06,1e-06,9.601311629101026,0.9878,0.9667
mnist,trainUval,densenet,20,80,a1,1e-06,1e-06,9.559965494549374,0.9937333333333334,0.9695
mnist,val,densenet,20,105,a1,1e-06,1e-06,9.636448392516996,0.99855,0.9713
mnist,val,densenet,20,130,a1,1e-06,1e-06,9.385832928043392,0.9992666666666666,0.9719
mnist,val,densenet,20,156,a1,1e-06,1e-06,9.210317286484582,0.9994833333333333,0.9724
mnist,val,densenet,20,181,a1,1e-06,1e-06,9.664419367522704,0.9998833333333333,0.9726
mnist,val,densenet,20,25,a1,1e-06,1e-06,9.350521568853765,0.9642666666666667,0.9539
mnist,val,densenet,20,50,a1,1e-06,1e-06,9.278135026369057,0.9860666666666666,0.9662
mnist,val,densenet,20,76,a1,1e-06,1e-06,9.030421129916448,0.9921166666666666,0.9695
cifar,train,resnet,20,100,a1,1e-06,1e-06,7.371447788412851,0.96114,0.8363
cifar,train,resnet,20,126,a1,1e-06,1e-06,6.956913571953386,0.9937,0.8538
cifar,train,resnet,20,151,a1,1e-06,1e-06,9.72630548006076,0.92088,0.8084
cifar,train,resnet,20,177,a1,1e-06,1e-06,8.300187305688048,0.95046,0.8276
cifar,train,resnet,20,20,a1,1e-06,1e-06,9.33831678484097,0.85328,0.795
cifar,train,resnet,20,46,a1,1e-06,1e-06,8.869071311956276,0.91028,0.8139
cifar,train,resnet,20,71,a1,1e-06,1e-06,10.54963880618579,0.89708,0.8014
cifar,train,resnet,20,97,a1,1e-06,1e-06,8.208935168337483,0.9525,0.8302
cifar,trainUval,resnet,20,121,a1,1e-06,1e-06,14.140148629344232,0.99174,0.8538
cifar,trainUval,resnet,20,147,a1,1e-06,1e-06,14.393469076970078,0.99978,0.8655
cifar,trainUval,resnet,20,172,a1,1e-06,1e-06,11.215533043412279,0.95134,0.8302
cifar,trainUval,resnet,20,198,a1,1e-06,1e-06,12.911222975530762,0.96154,0.8357
cifar,trainUval,resnet,20,41,a1,1e-06,1e-06,13.31645414260084,0.889,0.8068
cifar,trainUval,resnet,20,67,a1,1e-06,1e-06,18.24727733990568,0.98868,0.8434
cifar,trainUval,resnet,20,92,a1,1e-06,1e-06,15.78399640332782,0.9391,0.8209
cifar,val,resnet,20,117,a1,1e-06,1e-06,12.052796956292667,0.98568,0.8464
cifar,val,resnet,20,142,a1,1e-06,1e-06,14.678471190136257,0.99974,0.8637
cifar,val,resnet,20,168,a1,1e-06,1e-06,12.997899686953303,0.94994,0.8323
cifar,val,resnet,20,193,a1,1e-06,1e-06,12.926930111364015,0.96294,0.8332
cifar,val,resnet,20,37,a1,1e-06,1e-06,13.018665940487047,0.86702,0.7961
cifar,val,resnet,20,62,a1,1e-06,1e-06,16.984681290082115,0.98224,0.8425
cifar,val,resnet,20,88,a1,1e-06,1e-06,12.948758459877226,0.93192,0.8212
mnist,train,resnet,20,112,a1,1e-06,1e-06,4.186597031934362,0.9999333333333333,0.979
mnist,train,resnet,20,138,a1,1e-06,1e-06,3.6248246027370854,0.9999666666666667,0.9803
mnist,train,resnet,20,163,a1,1e-06,1e-06,2.6956008719138325,0.9999833333333333,0.9803
mnist,train,resnet,20,189,a1,1e-06,1e-06,0.914363904664242,1.0,0.98
mnist,train,resnet,20,32,a1,1e-06,1e-06,10.074706758584398,0.9886,0.9721
mnist,train,resnet,20,58,a1,1e-06,1e-06,8.562851682580622,0.9981166666666667,0.9773
mnist,train,resnet,20,83,a1,1e-06,1e-06,5.935234319221081,0.9993333333333333,0.978
mnist,trainUval,resnet,20,108,a1,1e-06,1e-06,9.65197652473364,0.9999166666666667,0.9791
mnist,trainUval,resnet,20,133,a1,1e-06,1e-06,10.447237967825117,0.99995,0.9791
mnist,trainUval,resnet,20,159,a1,1e-06,1e-06,10.388192511167468,0.9999833333333333,0.9795
mnist,trainUval,resnet,20,184,a1,1e-06,1e-06,11.181819706962358,0.9999833333333333,0.9803
mnist,trainUval,resnet,20,28,a1,1e-06,1e-06,10.782585538091041,0.9869666666666667,0.9722
