dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc,average_branching_factor_variance_w3,colless_index_variance_w3,sackin_index_variance_w3,total_volume_variance_w3,missing_colless_frac_variance_w3,average_branching_factor_variance_w5,colless_index_variance_w5,sackin_index_variance_w5,total_volume_variance_w5,missing_colless_frac_variance_w5,average_branching_factor_variance_w7,colless_index_variance_w7,sackin_index_variance_w7,total_volume_variance_w7,missing_colless_frac_variance_w7,average_branching_factor_variance_w9,colless_index_variance_w9,sackin_index_variance_w9,total_volume_variance_w9,missing_colless_frac_variance_w9,average_branching_factor_variance_w11,colless_index_variance_w11,sackin_index_variance_w11,total_volume_variance_w11,missing_colless_frac_variance_w11,average_branching_factor_variance_w13,colless_index_variance_w13,sackin_index_variance_w13,total_volume_variance_w13,missing_colless_frac_variance_w13,average_branching_factor_variance_w15,colless_index_variance_w15,sackin_index_variance_w15,total_volume_variance_w15,missing_colless_frac_variance_w15
mnist,trainUval,densenet,20,132,a1,0.0,0.0,461,2.13953488372093,265098.0,1417.6363636363635,187,28,0.1302325581395348,2909668.0,11827.918699186992,246,70000,0.9992333333333332,0.9718,2.3678617532026128e-05,2439837412.0,219123090016.3333,0.0,2.307844251004324e-05,7.518583262850617e-05,5731502506.0,113504378128.70001,0.0,7.223157980121574e-05,0.0001142262381282705,5858826365.285714,211115542121.14282,0.0,0.00010109761975287892,0.00014171974749131643,4657609634.0,248000285070.0,0.0,0.00013489825950943173,0.00013125585596830802,7148831432.272726,286406273276.8727,0.0,0.00012017546433147525,0.00012476009912768213,6324064027.935897,306909998883.02563,0.0,0.00011983720267152936,0.00011506647384289767,6934413609.885715,298839822881.82855,0.0,0.00010882226533883868
mnist,trainUval,densenet,20,158,a1,0.0,0.0,465,2.128440366972477,301051.0,1592.8624338624338,189,29,0.1330275229357798,3056047.0,12372.65991902834,247,70000,0.9995666666666668,0.973,4.634765742541845e-05,3361606489.333333,220050296608.33334,0.0,3.967376363914432e-05,8.7753567828988e-05,3035875688.2,295334312344.69995,0.0,7.292589300643616e-05,0.00012938848171128295,4072403425.285715,305684605039.2381,0.0,0.00012500971892360677,0.00011382517217224604,7587685771.277779,331177879927.7778,0.0,0.0001048046395497,0.00013900343171911162,6454711173.472727,360592769441.2909,0.0,0.00013240844441141743,0.00011941883757913653,6337629044.47436,344943512452.5769,0.0,0.00011229986113861376,0.0001172267440836488,7189696404.209525,356755366894.8096,0.0,0.00011543777359262456
mnist,trainUval,densenet,20,183,a1,0.0,0.0,493,2.102564102564102,225752.0,1069.914691943128,211,23,0.0982905982905982,2967843.0,11458.853281853282,259,70000,0.9999166666666668,0.9724,9.595304995472091e-05,4155858394.3333335,199436855917.0,0.0,9.088426927599832e-05,0.00013261308509775692,3331327841.7,376179836923.30005,0.0,0.00013053160911608147,0.00010018791707032085,8029571516.666667,380628522271.6191,0.0,9.552046768059311e-05,0.00012731891981687337,6733940850.0,397156988850.0,0.0,0.00012504960072303242,0.00010518841608697797,6539517985.072728,371298163704.27277,0.0,0.00010167978345197555,0.0001281903988200763,7811919190.910258,403382838104.7308,0.0,0.0001260153067238202,0.0002604104313809361,7687291631.6,391843807985.12384,0.0,0.0002271187997692158
mnist,trainUval,densenet,20,27,a1,0.0,0.0,363,2.0685714285714285,236850.0,1462.037037037037,162,13,0.0742857142857142,3561612.0,18944.744680851065,188,70000,0.9648333333333332,0.9546,0.00021235362934979692,4854261002.333334,265519796557.0,0.0,0.00022753352898655785,0.0001236627959502196,10020221833.7,200741056737.7,0.0,0.00012767253694476215,0.00012952474315941658,8138372647.809525,400296222271.6191,0.0,0.00013087429596141123,9.852315423689846e-05,6975586366.000001,381003772494.44446,0.0,0.00010076075274281402,0.0001187303930914199,8339463829.89091,413455352952.27277,0.0,0.00012193951476805107,0.0002847255506750463,8030794738.897435,401195117352.8078,0.0,0.0002480497877289076,0.0002695487180373004,7446294454.82857,381967781524.6857,0.0,0.00023505535726746634
mnist,trainUval,densenet,20,52,a1,0.0,0.0,397,2.095238095238096,249731.0,1451.9244186046512,172,17,0.0899470899470899,3170332.0,15241.98076923077,208,70000,0.98715,0.9679,0.00022422809896562582,8635365988.0,13502526973.0,0.0,0.00023180942279907855,0.0001751176210562973,9963936664.0,215523691278.5,0.0,0.00018766468674720512,0.00011938308863764772,7490094268.952381,176453325283.90475,0.0,0.00012688265852660606,0.00012088315115168064,10065639793.777779,373558283906.9444,0.0,0.00012785525350906087,0.0003313550365761967,9210186018.254545,383329629774.8182,0.0,0.00028942018910457724,0.0002938564466930296,7800306924.358974,373550827997.2692,0.0,0.0002563059096612268,0.00026834265294005914,9392184725.495237,355192702174.9523,0.0,0.00025021967980106774
mnist,trainUval,densenet,20,78,a1,0.0,0.0,414,2.0964467005076144,246923.0,1371.7944444444445,180,17,0.0862944162436548,3098498.0,14278.792626728113,217,70000,0.9930833333333332,0.9693,0.0001558538864976618,7258832457.333333,17571448146.333332,0.0,0.00015527208654379812,0.0001703725745976136,4842646454.799999,13223002945.699999,0.0,0.00017734382278518284,0.00015358285505601385,10497948330.666666,178669818561.61905,0.0,0.00016853848740987803,0.0004055989098292082,9124176569.777779,171833827217.1111,0.0,0.00034862647464561,0.00033533753211024796,9085936376.654545,316812441858.2728,0.0,0.00028962880235769423,0.0003008701614763916,10770458525.307692,324900591716.42316,0.0,0.00028140066592602896,0.0002761399640804587,9281147267.495237,329846837437.3524,0.0,0.00025874724919318516
mnist,val,densenet,20,102,a1,0.0,0.0,116,2.090909090909091,30348.0,619.3469387755102,49,6,0.109090909090909,125186.0,2052.2295081967213,61,10000,0.99825,0.9716,0.00012696995236760356,5071771044.333333,6184637073.0,0.0,0.00012919591619279288,0.00011379390758705853,5907742494.7,23346153257.699997,0.0,0.0001183747458744667,0.000506668861168248,5704284412.95238,21620995699.238094,0.0,0.0004244081182901022,0.0004173538367181096,8792939949.777779,144370096029.00003,0.0,0.00036074702326336456,0.00035609058374679373,10463523609.290909,139614935068.96365,0.0,0.0003317163045088862,0.00030616708953118405,10562318286.52564,275277340923.9231,0.0,0.0002860726140689142,0.0002789039355765578,10992961717.542858,283279134199.40955,0.0,0.00026304515019529153
mnist,val,densenet,20,128,a1,0.0,0.0,116,2.0535714285714284,19931.0,376.0566037735849,53,3,0.0535714285714285,118051.0,1967.5166666666669,60,10000,0.9992333333333332,0.9714,8.662543561412986e-05,5982625279.0,23268769506.333336,0.0,9.549407495847315e-05,0.0005643213013473373,3987888224.3,12098003461.699999,0.0,0.0004440086175335424,0.0004196709793739002,4943967162.476191,34864900349.90476,0.0,0.0003408175758010572,0.00043098415826506374,7397833413.0,29844132347.444443,0.0,0.0003990903044633351,0.00036543938843165816,10022539935.618183,138179102108.67276,0.0,0.000342718793352377,0.0003213539516943352,10434917511.602566,134098554015.26923,0.0,0.0003031168672464202,0.0002806728487764853,11237868353.409521,236325363672.74286,0.0,0.0002645714879148892
mnist,val,densenet,20,153,a1,0.0,0.0,120,2.0517241379310347,12677.0,239.18867924528303,53,5,0.0862068965517241,123561.0,1992.9193548387095,62,10000,0.99945,0.9731,0.000777745909090842,2000298196.0,23312075593.0,0.0,0.0005847889190240034,0.0005113815226887034,4513275080.0,45844533380.3,0.0,0.00040706858015626104,0.00047833540763434645,6317555019.619048,33976621095.61905,0.0,0.00044039064727235933,0.00038314947292686596,6553607558.777777,69930548601.75,0.0,0.00035932239875412176,0.0003789791647509898,7552806206.254545,63996571410.490906,0.0,0.00035617928923094776,0.00032537751810129544,10235897461.064102,118920552990.19232,0.0,0.0003079148688960511,0.00029166068802560606,9419460879.52381,123702566606.11427,0.0,0.0002767767732010927
mnist,val,densenet,20,179,a1,0.0,0.0,109,2.117647058823529,24532.0,557.5454545454545,44,7,0.1372549019607843,108137.0,1864.4310344827584,58,10000,0.9998833333333332,0.9725,0.0008183750709915219,5982701617.333333,85575594199.0,0.0,0.0006484126304848634,0.0006325889351085112,6423350346.8,46495842745.3,0.0,0.0005900566881292641,0.0004614894068056545,6749283890.4761915,89278506745.61905,0.0,0.00043749583628964846,0.0004128454201423359,6601884405.444445,79719851869.5,0.0,0.0003857690217566169,0.000337866774119636,6518489481.618182,66418787958.05454,0.0,0.0003201966560843122,0.0003353457624732595,6512460851.25641,71693202631.73077,0.0,0.0003171537515112084,0.00030058309414242627,14231152831.97143,128824482239.98096,0.0,0.00027843660893000566
mnist,val,densenet,20,22,a1,0.0,0.0,86,1.976744186046512,23653.0,563.1666666666666,42,1,0.0232558139534883,126684.0,2946.139534883721,43,10000,0.9619166666666666,0.9528,0.0011666872133395346,10848775809.0,40950856680.33333,0.0,0.001098458954064518,0.0006570755297050281,7978628465.7,120328987892.20001,0.0,0.0006255038632106077,0.000507921724195565,6774750754.285714,90602146950.95238,0.0,0.0004736229146647696,0.0003896262913412409,6487963535.5,78405410220.61111,0.0,0.00037141952762248276,0.0003553045748189227,5372190397.0,85945694670.6,0.0,0.00033404795623339875,0.0003089204177515378,10621421387.333334,96003137860.26923,0.0,0.0002879497603435484,0.00032216846066451604,11302879510.714285,99241861948.26668,0.0,0.00028573390552275203
mnist,val,densenet,20,48,a1,0.0,0.0,105,2.0,18801.0,376.02,50,2,0.0384615384615384,118890.0,2243.2075471698117,53,10000,0.9853,0.9658,8.204963115738096e-06,13668732450.333332,65135604133.333336,0.0,3.675931330876657e-05,0.000724998621660211,9160628687.7,74001982333.3,0.0,0.0006562134557113745,0.0004998206932393998,6453066894.571429,89350925105.23808,0.0,0.00047409143982997105,0.0004132982715737125,5164891178.277778,88291106794.94446,0.0,0.00038681136565274054,0.0003457310498965421,11077668509.472727,106763063592.05455,0.0,0.0003232770836528626,0.00033197483632959446,10002670032.910257,114129541706.83333,0.0,0.0002927058492228326,0.00028776919236971445,10386110046.78095,103747737968.26668,0.0,0.0002576611027876987
mnist,val,densenet,20,73,a1,0.0,0.0,102,2.061224489795918,32090.0,713.1111111111111,45,4,0.0816326530612244,119022.0,2245.698113207547,53,10000,0.9904833333333334,0.968,7.861821882809561e-06,11470080961.333332,63682904143.0,0.0,1.87029410721818e-05,6.77324882447557e-05,9274155508.5,34027279800.7,0.0,9.567096082383027e-05,0.0005244909542807685,6220255610.571429,63782289198.28571,0.0,0.00047637837078185933,0.0004176860407011201,11194509587.5,109885266320.11113,0.0,0.0003865134093912462,0.0003709543752543822,10169400223.218182,110510630778.05453,0.0,0.00032673864886074695,0.000312714169812412,10460731345.833334,113003476061.42308,0.0,0.0002814385489528139,0.00033993718009872056,9483105317.82857,105403935089.80954,0.0,0.0002893602544150378
mnist,val,densenet,20,99,a1,0.0,0.0,110,2.0185185185185186,32525.0,637.7450980392157,51,3,0.0555555555555555,114972.0,2053.0714285714284,56,10000,0.99795,0.9714,0.00011673776710646691,7697268273.0,32515271839.0,0.0,0.00013046148155940472,7.669271091761241e-05,6109245606.2,44848516901.5,0.0,0.000100025265890947,0.00010211005190035039,14755237696.142859,47810475197.333336,0.0,9.361903952853531e-05,0.0004458557877484671,11909321182.0,78934719738.77779,0.0,0.0003838701282950575,0.00036303728020090103,9846589079.763638,115388516895.87273,0.0,0.00032498563056146775,0.00036994852446237933,9268896066.769232,105412155507.57692,0.0,0.0003160970291108297,0.0003230785820338594,9483711862.285715,106767371326.0,0.0,0.0002762287917375785
cifar,train,resnet,20,123,a1,0.0,0.0,465,2.0530973451327434,186767.0,880.9764150943396,212,14,0.0619469026548672,3206568.0,13416.60251046025,239,50000,0.9941,0.8537,0.00014269247893653595,2264925658.3333335,25097112688.0,0.0,0.00015430851540218713,0.00013739408782840107,15885219435.8,34489665061.700005,0.0,0.00010611045202300027,0.00019585192852189485,11454790016.61905,53772293357.90476,0.0,0.0001564241365333098,0.00015677714765737703,12065977846.111113,71813578956.5,0.0,0.0001299387468065976,0.0004282352093568589,10286939683.763638,89264489074.81818,0.0,0.0003625422813539591,0.0003639260821618386,8592700538.910257,107271630763.24359,0.0,0.0003120572589314466,0.00033239966944960907,11251280951.780954,104541438504.40001,0.0,0.00028392590150798906
cifar,train,resnet,20,149,a1,0.0,0.0,513,2.048,164395.0,696.5889830508474,236,14,0.056,1867078.0,7099.155893536122,263,50000,0.99976,0.8636,0.00017254324348639185,19491915325.0,52927727896.33333,0.0,0.00013087707666317364,0.00023631251943609719,9917160730.699999,39741191147.3,0.0,0.0001641170334099498,0.00017742415785835025,11393649553.619047,76585044832.4762,0.0,0.0001291982835306474,0.000269069416265566,8948496404.0,85888167760.77777,0.0,0.00021965606017119,0.0002381561744420383,10070264606.2,72519211014.81819,0.0,0.00018573730283836224,0.0003729618903612995,12163408387.52564,84790085272.57692,0.0,0.00031774751428893664,0.0003294528835531001,14053708249.638096,99526007272.83812,0.0,0.0002893651402814022
cifar,train,resnet,20,174,a1,0.0,0.0,304,2.033557046979866,86739.0,606.5664335664336,143,6,0.0402684563758389,3331531.0,21493.748387096774,155,50000,0.94108,0.8231,0.00031053216669481504,16598656957.0,5529947133.0,0.0,0.00019491768787362158,0.00015546731528810428,9908037457.7,106169232827.3,0.0,0.00010610405485185053,0.00028034699529232984,6711822977.904762,93270685398.80952,0.0,0.00020494355237661064,0.00024663956580301034,8958047439.0,78998603236.27777,0.0,0.00017677789798534952,0.0002472090200451306,10759748871.654545,76796797946.01819,0.0,0.00020619951983328962,0.00023511942715458297,15712377914.192307,66731852262.42307,0.0,0.000199372805508004,0.00034258567926027635,16093836898.97143,92362017753.85715,0.0,0.00029123526801158806
cifar,train,resnet,20,19,a1,0.0,0.0,255,2.048387096774193,444718.0,3833.7758620689656,116,8,0.064516129032258,4261910.0,32533.664122137405,131,50000,0.84254,0.791,5.6149282374051544e-05,6411359432.333334,187606141746.3333,0.0,2.529078293715671e-05,0.00028996731017503867,8345855745.7,136417374114.5,0.0,0.00020756839103631286,0.0001984301198672437,7191454491.238095,97950519715.2381,0.0,0.00013845198993793812,0.00023060150062279198,8966742306.61111,79411101702.02777,0.0,0.00017398521835263982,0.00022628844135310047,14780614554.49091,70270132043.01819,0.0,0.00017839954420325194,0.00024223761636126863,14205730160.192308,84339591433.641,0.0,0.00020312587313195082,0.00025725811789448764,15539793737.638094,97101540573.25716,0.0,0.00021605724106109626
cifar,train,resnet,20,43,a1,0.0,0.0,330,2.0308641975308643,499309.0,3221.3483870967743,155,7,0.0432098765432098,4771129.0,28399.57738095238,168,50000,0.9033,0.8205,0.00017016479760892302,72478289.33333334,163265004733.0,0.0,9.789277403795265e-05,0.0001002362499722496,5715408753.7,134546570977.3,0.0,7.48955249359908e-05,0.000202734863767071,10342107981.809525,100350047273.61906,0.0,0.00015361021349240915,0.00016246333437766006,12789397458.277779,82515794784.19443,0.0,0.00012643553167587798,0.00021015195525166661,12159616011.218182,87285656931.2,0.0,0.0001602414399725787,0.00025631331536899734,14218742638.192307,98849525385.64104,0.0,0.00020571011108615756,0.00024836734987935887,14525020918.666668,97468749617.55237,0.0,0.00021166325715226387
cifar,train,resnet,20,69,a1,0.0,0.0,413,2.03960396039604,325127.0,1693.3697916666667,192,10,0.0495049504950495,5442164.0,25792.24644549763,211,50000,0.98984,0.8448,0.00017483633744264584,1736344309.0,105852193286.33334,0.0,0.0001173327725285771,8.93290278984111e-05,7174236017.799999,121457498761.3,0.0,6.242004678035405e-05,6.850036793788347e-05,10041805369.238094,101911448530.66667,0.0,6.032316008511559e-05,0.00016774005626230687,12662056880.5,103207800658.02777,0.0,0.00012979226762029503,0.00022128225118404394,11793650800.672728,115461563314.65454,0.0,0.00018089581793358933,0.00023826266567035395,12294111792.910255,100071377814.74359,0.0,0.0001921108367900409,0.00022331103228746745,17748831979.54286,108120686714.42857,0.0,0.0001790744293395466
cifar,train,resnet,20,94,a1,0.0,0.0,253,2.016,207225.0,1712.603305785124,121,4,0.032,3441183.0,26884.2421875,128,50000,0.94912,0.8323,7.95194048044979e-05,13631685224.333332,102506935327.0,0.0,7.884972283015095e-05,8.858113004460463e-05,12812756085.7,89954487170.8,0.0,6.606769922031964e-05,6.285689639113289e-05,10570591822.809523,123740489019.95238,0.0,4.450482491893775e-05,0.00018557183344083267,8705422364.5,136058796939.27779,0.0,0.00016201925452277485,0.00023043568603795246,12211075863.763636,110830932722.65454,0.0,0.0001885926698249373,0.00019325153338985404,14876185453.423079,122782450760.89742,0.0,0.00015723949341879,0.0002302177896590406,14235297102.780954,110315268481.09521,0.0,0.00018977276652427366
cifar,trainUval,resnet,20,119,a1,0.0,0.0,403,2.0510204081632653,141913.0,771.2663043478261,184,12,0.0612244897959183,4023002.0,19434.7922705314,207,60000,0.98946,0.8458,7.364597134387247e-06,20375746309.0,39737021311.0,0.0,3.492125193299315e-05,4.130509820417373e-05,12944192397.7,109681013112.19998,0.0,4.024540608618702e-05,0.00023880776841263228,10156837507.809525,167828446618.61905,0.0,0.0002081050539338513,0.00020660272196096113,10209056571.027779,134138781368.02777,0.0,0.00017412614989936354,0.00016745418042279876,11081972913.654545,137705212757.05453,0.0,0.0001424571320038069,0.0002286323172322619,13574687185.192307,118912706214.74359,0.0,0.00019068035627569702,0.00023096681119996713,14822011390.209524,115149502227.97144,0.0,0.0001858771351165752
cifar,trainUval,resnet,20,144,a1,0.0,0.0,578,2.0533807829181496,190717.0,722.4128787878788,264,17,0.0604982206405693,3318057.0,11171.90909090909,297,60000,0.9997,0.8657,5.126519513512455e-06,378983899.0,102216904421.33334,0.0,1.623276828731236e-06,0.00025752041304469357,12097674221.5,90160773078.5,0.0,0.00024386495361334806,0.0002573816026349096,11125844208.47619,116622967100.90477,0.0,0.0002270923477380357,0.00020052516020485503,12576076909.5,168140626612.25,0.0,0.000172493087803799,0.00021993464629758565,11548818813.872728,140402633404.7636,0.0,0.00018913509578875328,0.00021666705836228967,10621314413.73077,126020943444.97437,0.0,0.00017986222895278363,0.00026661289307346696,13901340861.809525,111620028623.17143,0.0,0.00022602555854813513
cifar,trainUval,resnet,20,16,a1,0.0,0.0,283,2.0142857142857142,753115.0,5537.610294117647,136,4,0.0285714285714285,5373141.0,37574.41258741259,143,60000,0.81482,0.7744,0.00047330503228905515,6963238069.0,169176028743.0,0.0,0.000431284718819814,0.00027942790351125323,4519233426.5,86362972016.0,0.0,0.00026329944060876756,0.00019066768453207997,12328515704.476189,85059493308.14285,0.0,0.00017587315618866912,0.00025932845325774185,11304951257.277779,124648792223.75,0.0,0.00023023831707201793,0.00025243999368840004,11498779654.963638,148345958608.65454,0.0,0.00021119720795663636,0.0002517750416836325,11697083106.064102,129144788213.56409,0.0,0.00021813408094252548,0.00021878071991936367,10954463167.885714,116132979804.40953,0.0,0.00019197581905615506
cifar,trainUval,resnet,20,195,a1,0.0,0.0,392,2.036458333333333,150480.0,822.2950819672132,183,9,0.046875,4161846.0,20809.23,200,60000,0.969,0.8438,0.0003892166514773021,7508350200.333334,31107320514.333336,0.0,0.00030000306889524733,0.0002507950283019121,6657228561.5,113764359313.2,0.0,0.00022554236406604653,0.0002463203321304555,4465174425.619048,102044727228.14284,0.0,0.0002349970948687161,0.00025731593571844965,10086029417.0,82970900452.19444,0.0,0.00022101149973077473,0.00029112253747834004,10645084830.6,109276368250.76363,0.0,0.0002587271529683241,0.0002508425545727578,11446520353.75641,134358429907.91026,0.0,0.0002200180436464765,0.0002179199642610807,11716481796.49524,115857210802.45714,0.0,0.00018934576903322734
cifar,trainUval,resnet,20,39,a1,0.0,0.0,358,2.04,633049.0,3790.7125748503,167,8,0.0457142857142857,6849604.0,37429.530054644805,183,60000,0.8632,0.7866,0.00016012584227262085,12896141097.0,49836391694.333336,0.0,0.00016008499248530402,0.0002493543328017084,6514246636.699999,87577223621.7,0.0,0.00020268957880146613,0.0003215417683238969,4723882587.333333,104785280909.28572,0.0,0.00026843050269772866,0.0003201273110507786,3950504830.7777777,81107166021.36111,0.0,0.0002907300543109562,0.00026150219441829867,9356656485.07273,69994274323.05457,0.0,0.00023772047970392992,0.00024491595868847063,10146262486.064102,94775751868.52563,0.0,0.00021828820998177879,0.000225281016124198,10903009157.352383,117393059206.5524,0.0,0.00019857083151256425
cifar,trainUval,resnet,20,64,a1,0.0,0.0,436,2.05188679245283,335911.0,1687.9949748743718,199,13,0.0613207547169811,6680128.0,29822.0,224,60000,0.98522,0.8418,0.0001017982022363165,1367685441.0,133585213509.0,0.0,0.00010332322935698275,0.0003544120984387856,6929908579.700001,87140286001.70001,0.0,0.00028373658486642063,0.0004043258479479558,5178662241.333333,59098744727.571434,0.0,0.0003503776170924132,0.00032133160818423106,4243930071.4999995,81265452742.69446,0.0,0.00028776123053524203,0.0002613845437179813,3692662415.6909094,66951346736.418175,0.0,0.00023759944111197934,0.000228385318396716,8473192483.910258,64121792842.91028,0.0,0.00020810223563315282,0.00022225056375811545,9303195524.399998,85254806889.92381,0.0,0.00019760247502795242
cifar,trainUval,resnet,20,8,a1,0.0,0.0,298,2.006756756756757,985139.0,6794.062068965517,145,3,0.0202702702702702,5868360.0,39122.4,150,60000,0.78842,0.7501,0.0004578236939474657,1306944482.3333333,140575575576.33334,0.0,0.0003544724037358824,0.00038406610468589685,779340155.7,73457931765.8,0.0,0.00033740944031459175,0.0003904430496833355,5477687840.0,58822318764.14285,0.0,0.0003507129976464024,0.0003143487381945444,4496971026.5,46657577368.25001,0.0,0.00027500309236702734,0.0002681846650394426,3703780803.4727273,73572869063.6909,0.0,0.0002409444707976422,0.00023023900027594762,3261862961.602564,62303972282.60257,0.0,0.00020809316644169754,0.00020795522472583298,7691551278.428572,55243041893.69524,0.0,0.00018846368176895532
cifar,val,resnet,20,114,a1,0.0,0.0,97,2.042553191489361,11120.0,252.72727272727272,44,3,0.0638297872340425,227973.0,4559.46,50,10000,0.9809,0.8448,0.0006443430203921694,742158832.3333333,81577408669.0,0.0,0.0005846755546479892,0.0003412094887051071,794282382.3000001,72330514217.2,0.0,0.0003067323705442128,0.0002628865583475744,635803708.5714287,51846444912.61904,0.0,0.0002319334010732571,0.0003035164005100023,4413806494.277778,59058131704.36111,0.0,0.0002734015179752416,0.00026506502252308885,3777863293.654545,48653755251.41818,0.0,0.00022888511442383587,0.0002396691932959719,3269057215.6410255,61473814030.06411,0.0,0.0002138833700229462,0.00020784753420902263,3156743789.828572,55469593179.42857,0.0,0.0001882827019268705
