dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
cifar,trainUval,resnet,20,64,a4,1e-06,1e-06,3560,2.4310109289617485,7019113.0,6184.240528634361,1135,329,0.22472677595628415,112068740.0,53467.91030534351,2096,60000,0.9617,0.8472
cifar,trainUval,resnet,20,144,a3,1e-06,1e-06,3728,2.32356608478803,8555726.0,6752.743488555643,1267,337,0.21009975062344138,112731078.0,53074.89548022599,2124,60000,0.99438,0.8646
mnist,val,resnet,20,120,a3,1e-06,1e-06,546,2.0961538461538463,239937.0,1021.0085106382978,235,25,0.09615384615384616,2506186.0,8762.888111888113,286,10000,0.9996833333333334,0.9784
mnist,val,resnet,20,0,a1,1e-06,1e-06,404,2.1783783783783783,156940.0,999.6178343949044,157,28,0.15135135135135136,1957239.0,8937.164383561643,219,10000,0.71875,0.8881
mnist,train,resnet,20,8,a3,1e-06,1e-06,2747,2.0945842868039666,9468547.0,7910.231411862991,1197,114,0.08695652173913043,74189388.0,51663.91922005571,1436,60000,0.9588166666666667,0.9547
mnist,train,resnet,20,16,a5,1e-06,1e-06,3197,2.108179419525066,9638531.0,7061.194871794872,1365,151,0.09960422163588391,87660105.0,52147.593694229625,1681,60000,0.9756166666666667,0.9688
mnist,trainUval,resnet,20,120,a4,1e-06,1e-06,3977,2.1137692716640086,13337985.0,7896.971580817051,1689,192,0.10207336523125997,127898554.0,61020.30248091603,2096,70000,0.9996833333333334,0.9784
mnist,trainUval,resnet,20,120,a1,1e-06,1e-06,2537,2.0752864157119477,12464482.0,10991.606701940036,1134,88,0.07201309328968904,77512724.0,58945.037262357415,1315,70000,0.9996833333333334,0.9784
cifar,val,resnet,20,8,a5,1e-06,1e-06,612,2.1899641577060933,191041.0,819.9184549356223,233,46,0.16487455197132617,2987294.0,8970.852852852853,333,10000,0.75392,0.7532
cifar,train,resnet,20,32,a4,1e-06,1e-06,3058,2.39576802507837,4706195.0,4692.118644067797,1003,273,0.2139498432601881,79864793.0,44817.50448933782,1782,50000,0.81416,0.7761
cifar,train,resnet,20,112,a4,1e-06,1e-06,2722,2.512465373961219,4414013.0,5356.811893203883,824,259,0.23915050784856878,73569992.0,44887.121415497255,1639,50000,0.95624,0.8422
cifar,trainUval,resnet,20,48,a2,1e-06,1e-06,2864,2.185496183206107,5792729.0,5135.39804964539,1128,182,0.13893129770992366,84449454.0,54343.277992277996,1554,60000,0.8891,0.8237
