dataset,split,model,epoch,layer,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,centroid_mean_correlation,neighborhood_purity,knn_accuracy,train_acc,val_acc
cifar,trainUval,resnet,28,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e28.pt,5,60000,10,,,,14.543997646668156,5.871616474404002,-0.0731395862066076,,,0.91558,0.8236
cifar,trainUval,resnet,60,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e60.pt,5,60000,10,,,,13.598423588746977,7.146698246408319,-0.0878346986914055,,,0.97698,0.8435
cifar,trainUval,resnet,93,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e93.pt,5,60000,10,,,,10.282618819602908,5.049802418045672,-0.0850409262044109,,,0.94996,0.8291
cifar,val,resnet,124,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e124.pt,5,10000,10,,,,9.007561182608772,5.157834491630329,-0.0919576975960691,,,0.99494,0.8561
cifar,val,resnet,157,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e157.pt,5,10000,10,,,,7.691280390499072,3.4281053873355067,-0.0717287282069921,,,0.91848,0.8064
cifar,val,resnet,19,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e19.pt,5,10000,10,,,,13.29538949281944,4.8033587439282055,-0.0504618504703328,,,0.84254,0.791
cifar,val,resnet,41,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e41.pt,5,10000,10,,,,11.60819502177138,4.417005298153766,-0.052036130737971,,,0.889,0.8068
cifar,val,resnet,74,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e74.pt,5,10000,10,,,,10.556144819622066,4.343138247801243,-0.0545405967253435,,,0.90912,0.8113
mnist,train,resnet,105,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e105.pt,5,60000,10,,,,28.54229984457246,25.249631963223084,-0.0915397191064272,,,0.9999166666666667,0.9789
mnist,train,resnet,138,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e138.pt,5,60000,10,,,,28.89074239762876,26.099758016326035,-0.0918666979424221,,,0.9999666666666667,0.9803
mnist,train,resnet,170,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e170.pt,5,60000,10,,,,29.189362821256303,26.155040155877256,-0.0930327970895363,,,0.9999833333333333,0.9798
mnist,train,resnet,22,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e22.pt,5,60000,10,,,,26.467936882564636,22.45379270559589,-0.0854537446855956,,,0.9859,0.9728
mnist,train,resnet,55,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e55.pt,5,60000,10,,,,27.61066934306538,24.10264779291404,-0.0892871519850055,,,0.9979833333333333,0.9779
mnist,train,resnet,88,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e88.pt,5,60000,10,,,,28.261176120525025,24.88671622170789,-0.0915235248293332,,,0.99965,0.9784
mnist,trainUval,resnet,119,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e119.pt,5,70000,10,,,,28.693094165447327,25.785980185581483,-0.0926104982870583,,,0.9999333333333333,0.9797
mnist,trainUval,resnet,151,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e151.pt,5,70000,10,,,,28.737555855084768,25.83605063873834,-0.0932347149992238,,,0.9999666666666667,0.9801
mnist,trainUval,resnet,184,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e184.pt,5,70000,10,,,,29.309262452393245,26.48865289027497,-0.0936041895603447,,,0.9999833333333333,0.9803
mnist,trainUval,resnet,36,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e36.pt,5,70000,10,,,,27.06654322384684,22.7733073959816,-0.087765412708513,,,0.99215,0.9738
mnist,trainUval,resnet,69,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e69.pt,5,70000,10,,,,27.749649869468755,23.99201253818043,-0.0897746231274211,,,0.9984333333333333,0.9772
mnist,val,resnet,10,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e10.pt,5,10000,10,,,,24.77149452100725,18.68405087542277,-0.0855409811043215,,,0.96215,0.9572
mnist,val,resnet,132,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e132.pt,5,10000,10,,,,28.536527375230317,25.415129478934645,-0.0916262410939263,,,0.99995,0.9803
mnist,val,resnet,165,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e165.pt,5,10000,10,,,,28.81458374263245,25.818392012487163,-0.092559322027557,,,0.9999833333333333,0.9796
mnist,val,resnet,198,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e198.pt,5,10000,10,,,,29.10401227711616,26.51639274179853,-0.0947507403102521,,,1.0,0.9808
mnist,val,resnet,5,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e5.pt,5,10000,10,,,,24.023658069095564,17.326635220509267,-0.0842576050532217,,,0.955,0.9473
mnist,val,resnet,82,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e82.pt,5,10000,10,,,,27.918313583766448,24.459198582403832,-0.090596740488207,,,0.99925,0.9789
cifar,train,densenet,114,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e114.pt,5,50000,10,,,,7.024275527235114,5.662346845615575,-0.0862759040075256,,,0.99168,0.855
cifar,train,densenet,147,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e147.pt,5,50000,10,,,,7.43364286950787,7.061993336222437,-0.0923587369181073,,,0.99986,0.8751
cifar,train,densenet,18,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e18.pt,5,50000,10,,,,12.445303640993654,4.852193244659725,-0.0846340543323915,,,0.8368,0.7736
cifar,train,densenet,31,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e31.pt,5,50000,10,,,,11.07553244051506,4.57739594451919,-0.0767957245879352,,,0.85132,0.7809
cifar,train,densenet,64,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e64.pt,5,50000,10,,,,9.112473289886257,6.97180002439418,-0.1001228252009959,,,0.99646,0.848
cifar,train,densenet,97,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e97.pt,5,50000,10,,,,6.906959758007023,4.940191186290456,-0.0849106089642921,,,0.97282,0.8485
cifar,trainUval,densenet,128,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e128.pt,5,60000,10,,,,7.087395692016268,6.191769654547736,-0.088974982740016,,,0.9988,0.8644
cifar,trainUval,densenet,160,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e160.pt,5,60000,10,,,,5.972149750503177,3.6890116173033305,-0.048550206245539,,,0.94022,0.8277
cifar,trainUval,densenet,193,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e193.pt,5,60000,10,,,,5.837827901981789,4.320080591077762,-0.0193548817482413,,,0.96282,0.8354
cifar,trainUval,densenet,45,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e45.pt,5,60000,10,,,,8.48111371062351,4.71210474852469,-0.0893414642676686,,,0.9211,0.8124
cifar,trainUval,densenet,78,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e78.pt,5,60000,10,,,,7.590708377947833,4.450621858289543,-0.0736850002932591,,,0.94072,0.8333
cifar,val,densenet,109,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e109.pt,5,10000,10,,,,6.166498502776728,3.741530923997879,-0.0735080034906904,,,0.98506,0.854
cifar,val,densenet,141,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e141.pt,5,10000,10,,,,6.316044368046676,4.296875218762534,-0.0823777380263589,,,0.99984,0.8746
cifar,val,densenet,174,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e174.pt,5,10000,10,,,,5.42042740741323,2.9963363500807016,-0.0153550439552418,,,0.96046,0.8385
cifar,val,densenet,26,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e26.pt,5,10000,10,,,,10.429935208301124,4.938401401961339,-0.0856936549135657,,,0.92282,0.8139
cifar,val,densenet,59,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e59.pt,5,10000,10,,,,8.082133557175384,4.239513771051818,-0.0886963254573282,,,0.98814,0.8401
cifar,val,densenet,91,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e91.pt,5,10000,10,,,,6.412915829726627,3.393804293145846,-0.0730227385080497,,,0.96008,0.8328
mnist,train,densenet,122,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e122.pt,5,60000,10,,,,19.070106802920563,16.61351403958074,-0.0966904801995893,,,0.9991,0.9722
mnist,train,densenet,155,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e155.pt,5,60000,10,,,,19.038440695535904,16.565018320630003,-0.0968497573665688,,,0.99955,0.9722
mnist,train,densenet,188,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e188.pt,5,60000,10,,,,19.350480882868148,17.070867574943094,-0.0971462145554123,,,0.9999333333333333,0.9723
mnist,train,densenet,4,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e4.pt,5,60000,10,,,,13.403855464592498,6.394605135970148,-0.0803343715076774,,,0.87005,0.8676
mnist,train,densenet,72,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e72.pt,5,60000,10,,,,18.649100033138804,15.461500126836269,-0.0962544369526376,,,0.9905,0.9678
mnist,trainUval,densenet,103,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e103.pt,5,70000,10,,,,18.95832710920632,16.23327602137934,-0.098069341693732,,,0.9984166666666666,0.9709
mnist,trainUval,densenet,136,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e136.pt,5,70000,10,,,,19.09959200624913,16.508250915460888,-0.0984385372848032,,,0.9993333333333333,0.9716
mnist,trainUval,densenet,169,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e169.pt,5,70000,10,,,,19.12395263332209,16.707160432921214,-0.0987071558719104,,,0.9998333333333334,0.9721
mnist,trainUval,densenet,200,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e200.pt,5,70000,10,,,,19.366630527730823,17.320137019494734,-0.098286514998501,,,0.9999833333333333,0.9736
mnist,trainUval,densenet,53,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e53.pt,5,70000,10,,,,18.50044969407728,15.394954975703184,-0.0959531400825694,,,0.9872666666666666,0.9675
mnist,trainUval,densenet,86,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e86.pt,5,70000,10,,,,18.7833574705888,15.770632439937492,-0.0972552018840363,,,0.9956,0.9701
mnist,val,densenet,117,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e117.pt,5,10000,10,,,,18.879950289955406,16.10138486754049,-0.0965199996876359,,,0.9990666666666667,0.9714
mnist,val,densenet,15,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e15.pt,5,10000,10,,,,17.010930991525935,10.99767925989778,-0.0937884757837644,,,0.9457,0.9373
mnist,val,densenet,182,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e182.pt,5,10000,10,,,,19.001136676045967,16.608619052700732,-0.0987606731651086,,,0.9999,0.9716
mnist,val,densenet,34,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e34.pt,5,10000,10,,,,18.276648555316797,14.543195668428613,-0.094651676209406,,,0.9720833333333333,0.9594
mnist,val,densenet,67,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e67.pt,5,10000,10,,,,18.68900315896565,15.309437705766085,-0.0960032825984672,,,0.9892666666666666,0.968
cifar,train,resnet,0,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e0.pt,5,50000,10,,,,1.6008093429823342,0.3596788402576944,0.994719731904569,,,0.1,0.1
cifar,train,resnet,130,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e130.pt,5,50000,10,,,,10.484289105610856,8.408607946694065,-0.0990346439136935,,,0.99844,0.8611
cifar,train,resnet,163,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e163.pt,5,50000,10,,,,8.086914086891317,5.145594704210373,-0.0777428521787454,,,0.94592,0.8252
cifar,train,resnet,196,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e196.pt,5,50000,10,,,,7.535741846131597,5.184011143920428,-0.0798565572703,,,0.96906,0.8413
cifar,train,resnet,48,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e48.pt,5,50000,10,,,,12.181862397664352,5.555167463117169,-0.0632576688462571,,,0.92014,0.8236
cifar,train,resnet,80,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e80.pt,5,50000,10,,,,10.335052682859148,5.369659733655745,-0.069080725522627,,,0.91468,0.8179
cifar,trainUval,resnet,111,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e111.pt,5,60000,10,,,,10.01866114522968,5.714935068551005,-0.0941713866134879,,,0.97882,0.8458
cifar,trainUval,resnet,144,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e144.pt,5,60000,10,,,,10.28990417865591,8.3200272432202,-0.0992627620858853,,,0.9997,0.8657
cifar,trainUval,resnet,177,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e177.pt,5,60000,10,,,,7.62120107144077,4.603635349858724,-0.0773051475624729,,,0.95046,0.8276
cifar,trainUval,resnet,29,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e29.pt,5,60000,10,,,,14.581229831103858,5.975502230457201,-0.0702913006081929,,,0.91866,0.8262
cifar,trainUval,resnet,61,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e61.pt,5,60000,10,,,,13.493452349311465,7.484899597164873,-0.0876055747763694,,,0.97858,0.8377
cifar,trainUval,resnet,94,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e94.pt,5,60000,10,,,,9.858181089764605,5.276328398146325,-0.0803490642940665,,,0.94912,0.8323
cifar,val,resnet,125,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e125.pt,5,10000,10,,,,9.051052972032494,5.200179543855372,-0.0913167452456152,,,0.99552,0.8544
cifar,val,resnet,158,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e158.pt,5,10000,10,,,,7.775478364621544,3.3351659056081644,-0.0654087583221949,,,0.93494,0.8184
cifar,val,resnet,190,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e190.pt,5,10000,10,,,,6.898857047894766,3.666808354873107,-0.0676154298470199,,,0.96502,0.8386
cifar,val,resnet,42,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e42.pt,5,10000,10,,,,11.40708440110521,4.422752577034529,-0.0568380243213568,,,0.89526,0.8109
cifar,val,resnet,75,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e75.pt,5,10000,10,,,,11.471785361578572,4.350234542970591,-0.0601911127801824,,,0.90472,0.8152
mnist,train,resnet,106,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e106.pt,5,60000,10,,,,28.49473056426581,25.259814697300182,-0.0909131236423505,,,0.9999,0.979
mnist,train,resnet,139,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e139.pt,5,60000,10,,,,28.671001269913138,25.69248154754565,-0.0936869410691791,,,0.99995,0.9792
mnist,train,resnet,171,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e171.pt,5,60000,10,,,,29.03803686984162,26.396933269605977,-0.0940091850908226,,,0.9999666666666667,0.9804
mnist,train,resnet,23,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e23.pt,5,60000,10,,,,26.68731357399362,21.96870861734031,-0.0869400967875746,,,0.9862166666666666,0.9719
mnist,train,resnet,56,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e56.pt,5,60000,10,,,,27.69043480632908,23.873064436810925,-0.0886968302249591,,,0.9979166666666667,0.9776
mnist,train,resnet,89,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e89.pt,5,60000,10,,,,28.25744826040276,25.012138807945657,-0.0910563119831828,,,0.9996333333333334,0.979
mnist,trainUval,resnet,12,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e12.pt,5,70000,10,,,,25.022433703613245,20.392318391525546,-0.0862281274355135,,,0.9691666666666666,0.9611
mnist,trainUval,resnet,152,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e152.pt,5,70000,10,,,,28.793702256533894,25.876462386980258,-0.0922903989796906,,,0.9999833333333333,0.9801
mnist,trainUval,resnet,185,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e185.pt,5,70000,10,,,,29.209022691091924,26.730823054544445,-0.0933210519929485,,,1.0,0.9807
mnist,trainUval,resnet,37,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e37.pt,5,70000,10,,,,27.11810692967079,23.029423622452494,-0.087179441772328,,,0.99295,0.9745
