dataset,split,model,layer,epoch,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,centroid_mean_correlation,train_acc,val_acc
mnist,val,densenet,a1,80,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e80.pt,5,10000,10,20.094159530668563,27.46344669847615,0.7316692529996068,18.72844567754789,15.643604098470377,-0.0958909588205172,0.9937333333333334,0.9695
cifar,train,resnet,a1,111,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e111.pt,5,50000,10,9.86514962358987,14.200698271490811,0.6946946857814064,10.176876136285992,6.000963312794865,-0.094788760603065,0.97882,0.8458
cifar,train,resnet,a1,144,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e144.pt,5,50000,10,8.54456753653593,13.598476952180189,0.6283473926222314,10.531018329089529,8.862040173589545,-0.0999985756147629,0.9997,0.8657
cifar,train,resnet,a1,177,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e177.pt,5,50000,10,7.085702979065729,10.517192385602698,0.6737257168334737,7.733503476466246,4.815940908439363,-0.0787393864980823,0.95046,0.8276
cifar,train,resnet,a1,29,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e29.pt,5,50000,10,18.49729291373468,23.47077736266156,0.788098861316842,14.697583796140886,6.119272136739094,-0.0711538890729254,0.91866,0.8262
cifar,train,resnet,a1,61,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e61.pt,5,50000,10,15.458346179688329,20.64559472989816,0.7487479233185829,13.679284439400307,7.806112964961195,-0.0883060011894559,0.97858,0.8377
cifar,train,resnet,a1,94,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e94.pt,5,50000,10,10.745185496900152,14.67001072361573,0.7324592803195836,9.975007298775344,5.481546621335153,-0.0814644780664526,0.94912,0.8323
cifar,trainUval,resnet,a1,125,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e125.pt,5,60000,10,9.28252188488498,13.71936550679165,0.6765999404483939,10.059732120937165,7.364733990525764,-0.0976323424322015,0.99552,0.8544
cifar,trainUval,resnet,a1,158,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e158.pt,5,60000,10,8.168804208815045,11.662263609716492,0.7004475702306328,8.293490206130192,4.271610495086769,-0.074867865254953,0.93494,0.8184
cifar,trainUval,resnet,a1,190,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e190.pt,5,60000,10,6.7403857476883005,10.101214253850967,0.6672847024424424,7.491433068536244,4.92938528729619,-0.0778958749454642,0.96502,0.8386
cifar,trainUval,resnet,a1,42,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e42.pt,5,60000,10,14.476846305956428,18.57586626724008,0.7793362687740396,11.818591950053838,5.122989345859814,-0.0634024803585564,0.89526,0.8109
cifar,trainUval,resnet,a1,75,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e75.pt,5,60000,10,13.227190142076353,17.75051208848318,0.7451723125587102,11.928924644203924,5.016905987163978,-0.0652670445019058,0.90472,0.8152
cifar,val,resnet,a1,106,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e106.pt,5,10000,10,10.392163364643608,13.777611243551018,0.754279038720006,9.013375385462274,4.675495081387441,-0.0814010870163479,0.96248,0.8327
cifar,val,resnet,a1,139,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e139.pt,5,10000,10,9.400463570918047,13.214396412041587,0.7113804730688947,9.19059032341603,5.674744583339878,-0.0951973419425131,0.99954,0.8657
cifar,val,resnet,a1,171,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e171.pt,5,10000,10,7.680705518766983,10.624125001801836,0.7229494680704855,7.277809313123003,3.498018046562453,-0.0762543945317182,0.95538,0.8321
cifar,val,resnet,a1,23,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e23.pt,5,10000,10,17.062687558148088,21.41327649681853,0.7968274990837191,13.217638639895853,4.8941771497620525,-0.0545547039353651,0.8854,0.8077
cifar,val,resnet,a1,56,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e56.pt,5,10000,10,15.330718688087432,19.804963813469787,0.7740846604153186,12.59683152320571,5.43862752308015,-0.0785862798662259,0.96268,0.8421
cifar,val,resnet,a1,89,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e89.pt,5,10000,10,11.643127640069368,15.39447672449522,0.756318506204448,10.102128301558206,4.548771280520527,-0.0717332259178886,0.93642,0.8258
mnist,train,resnet,a1,12,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e12.pt,5,60000,10,26.31268707604204,36.3324603151267,0.7242197981590303,24.992379067241416,20.394742767095988,-0.0860309133941066,0.9691666666666666,0.9611
mnist,train,resnet,a1,152,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e152.pt,5,60000,10,25.160970216238628,38.2658140603082,0.6575312935087204,28.82780335397547,25.91680637732248,-0.0922933557477505,0.9999833333333332,0.9801
mnist,train,resnet,a1,185,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e185.pt,5,60000,10,24.816114581911467,38.3637768847386,0.6468631765967627,29.249314267353046,26.754857293243383,-0.0933332385553346,1.0,0.9807
mnist,train,resnet,a1,37,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e37.pt,5,60000,10,25.68200094652668,37.36582311182237,0.6873125976556105,27.11479475065351,23.015895999068107,-0.0871137657379046,0.99295,0.9745
mnist,train,resnet,a1,7,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e7.pt,5,60000,10,26.728718055638204,36.18292395505284,0.7387108374337341,24.32090046964091,18.65867564090042,-0.0829535204027974,0.9605333333333334,0.9557
mnist,trainUval,resnet,a1,100,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e100.pt,5,70000,10,25.28930720365088,38.01102694815189,0.6653150213001665,28.416297825721475,25.340885319844222,-0.0917168927750177,0.99985,0.9793
mnist,trainUval,resnet,a1,133,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e133.pt,5,70000,10,25.279178545858382,38.32561684737448,0.659589606777331,28.84955278631961,25.883983692190125,-0.0914321403862004,0.99995,0.9791
mnist,trainUval,resnet,a1,166,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e166.pt,5,70000,10,24.99980843531021,38.21755500911182,0.6541446314226478,28.94831243402328,26.174059973572337,-0.0941906548356023,0.9999833333333332,0.98
mnist,trainUval,resnet,a1,199,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e199.pt,5,70000,10,24.716867908278044,38.27510496373421,0.6457687818674138,29.26980215617021,26.50600711831233,-0.0946635999688114,1.0,0.9806
mnist,trainUval,resnet,a1,50,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e50.pt,5,70000,10,25.765465519372555,37.752027255031344,0.6824922366503828,27.625278580994987,23.6009894498278,-0.0889860480325914,0.9971833333333332,0.9754
mnist,trainUval,resnet,a1,83,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e83.pt,5,70000,10,25.494332767165616,37.86175045094211,0.6733532513294361,28.02003778628486,24.691475730637823,-0.09022998459149,0.9993333333333332,0.978
mnist,val,resnet,a1,114,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e114.pt,5,10000,10,25.332638477495152,38.10492167667133,0.6648127686089526,28.46018550121604,25.48504133239828,-0.0910209197465025,0.9999333333333332,0.9799
mnist,val,resnet,a1,147,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e147.pt,5,10000,10,25.27505531995563,38.19390772493019,0.6617562021143472,28.634704191968986,25.468921199104745,-0.09154267008409,0.9999666666666668,0.9802
mnist,val,resnet,a1,18,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e18.pt,5,10000,10,26.195150882424908,37.23530197951215,0.7035031137074751,26.467477878493355,21.904676019561443,-0.0865197070571128,0.9826833333333334,0.97
mnist,val,resnet,a1,31,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e31.pt,5,10000,10,25.938426535327267,37.30218503407678,0.6953594410523581,26.79324566752492,22.765839839881743,-0.0866158342489369,0.98745,0.9721
mnist,val,resnet,a1,64,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e64.pt,5,10000,10,25.635856992637923,37.77312585543899,0.6786797865431777,27.742757451390656,24.19791913241884,-0.0879335890955628,0.9982333333333332,0.9774
mnist,val,resnet,a1,97,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e97.pt,5,10000,10,25.433880789600988,38.1101561833861,0.6673780256164035,28.381216096026584,25.141790689015327,-0.0908308003940272,0.9998666666666668,0.98
cifar,train,densenet,a1,129,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e129.pt,5,50000,10,6.739743493180511,9.977289996295742,0.6755084292110151,7.305579271741288,6.617951871533419,-0.0917365829567333,0.99924,0.8679
cifar,train,densenet,a1,161,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e161.pt,5,50000,10,6.427437702774069,8.846591077122618,0.7265440039831267,6.018825502860218,3.922303884812208,-0.0610987432317263,0.96078,0.846
cifar,train,densenet,a1,194,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e194.pt,5,50000,10,5.509811404044999,8.300651964861048,0.6637805593307071,6.163390760636075,4.75321306727365,-0.032755044021008,0.97604,0.851
cifar,train,densenet,a1,46,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e46.pt,5,50000,10,13.241326078026876,16.017903024579812,0.8266579000826625,8.93321079431643,5.224567149233813,-0.0854839802220962,0.93342,0.8226
cifar,train,densenet,a1,79,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e79.pt,5,50000,10,10.356612242544378,12.870124457019456,0.8047017942313532,7.55557531764298,4.476626515333176,-0.0816317316049211,0.94572,0.8322
cifar,trainUval,densenet,a1,11,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e11.pt,5,60000,10,21.18320422803122,25.40726119680315,0.8337460721935892,14.01284801686838,3.963773881546391,-0.0739271133346655,0.73818,0.6995
cifar,trainUval,densenet,a1,142,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e142.pt,5,60000,10,6.58077414479174,9.802775236467786,0.6713174571533864,7.208060801166018,6.49852713942377,-0.0917031707527689,0.99986,0.8744
cifar,trainUval,densenet,a1,175,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e175.pt,5,60000,10,6.072339569171785,8.581456240800236,0.7076117850838716,6.008236745107375,4.21874922961008,-0.0390301488390962,0.96776,0.8485
cifar,trainUval,densenet,a1,27,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e27.pt,5,60000,10,17.314837164399066,20.535586879314,0.8431625191019366,10.99726202485177,5.726937881308057,-0.0905001087548233,0.92928,0.8185
cifar,trainUval,densenet,a1,6,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e6.pt,5,60000,10,21.774058437317187,25.600899676951897,0.8505192673724683,13.401781829788243,4.141450468247145,-0.0802710268787524,0.74142,0.7053
cifar,trainUval,densenet,a1,92,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e92.pt,5,60000,10,8.934199356032261,11.35610439031535,0.7867309993778743,6.923690423644205,4.49630892678695,-0.0740335411127334,0.95358,0.8302
cifar,val,densenet,a1,123,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e123.pt,5,10000,10,7.32012646733056,9.696774089497028,0.7549032698677891,6.269642583633267,3.897216907668057,-0.0801031835211393,0.99754,0.863
cifar,val,densenet,a1,156,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e156.pt,5,10000,10,6.93699679892257,8.876683129069567,0.7814852347500308,5.460360505003036,2.8669833882974327,-0.0386178106210189,0.9358,0.8208
cifar,val,densenet,a1,189,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e189.pt,5,10000,10,6.00504925874835,8.249670706960785,0.7279138128121282,5.583365695835735,3.557277647782389,-0.0252013343631518,0.97012,0.8489
cifar,val,densenet,a1,40,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e40.pt,5,10000,10,14.441038425822398,17.161376382660112,0.8414848613432692,9.197229632575754,4.291941328873217,-0.0697921592521743,0.8937,0.8059
cifar,val,densenet,a1,73,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e73.pt,5,10000,10,11.283713939979323,13.490599034672426,0.836413113382056,7.297918900473515,4.35140754590612,-0.0708297441233276,0.91884,0.8111
mnist,train,densenet,a1,104,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e104.pt,5,60000,10,19.8071385851072,27.450355912428563,0.7215621774921767,18.97509624527488,16.509282393950944,-0.0965830411878101,0.9982666666666666,0.9714
mnist,train,densenet,a1,137,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e137.pt,5,60000,10,19.795101840676963,27.51761680452153,0.719361054458188,19.09366407100593,16.543004836955618,-0.0983991308062679,0.9993333333333332,0.9716
mnist,train,densenet,a1,17,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e17.pt,5,60000,10,21.03095740330274,27.167016535237984,0.7741357015049392,17.087314708694525,11.978113802343245,-0.0937794372344232,0.95195,0.9436
mnist,train,densenet,a1,21,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e21.pt,5,60000,10,20.89691229951229,27.34531893358368,0.764186087946779,17.546888839193677,13.23147562045052,-0.0938261098811161,0.9607833333333332,0.9506
mnist,train,densenet,a1,54,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e54.pt,5,60000,10,20.0346882618491,27.261582070238507,0.7349055608816257,18.439281184314822,15.280902721726983,-0.0947018840416293,0.9870333333333332,0.9671
mnist,train,densenet,a1,87,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e87.pt,5,60000,10,19.921333526995344,27.392479583787043,0.7272555763365909,18.76176456393211,15.846706295102075,-0.0963106079783503,0.9958333333333332,0.9708
mnist,trainUval,densenet,a1,118,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e118.pt,5,70000,10,19.859678668369007,27.512553191110506,0.7218406278187881,19.044777261983423,16.409605627601472,-0.0972563675236464,0.99905,0.9717
mnist,trainUval,densenet,a1,150,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e150.pt,5,70000,10,19.803482218624943,27.478067081682727,0.7207014292437705,19.062292310141903,16.4621944038924,-0.0967241351584264,0.9992833333333332,0.9721
mnist,trainUval,densenet,a1,183,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e183.pt,5,70000,10,19.498831975064743,27.371402625705056,0.7123797140287207,19.222669498235,17.15899898827384,-0.0981199950694825,0.9999166666666668,0.9724
mnist,trainUval,densenet,a1,35,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e35.pt,5,70000,10,20.564334850013395,27.485176600474944,0.7481972973627553,18.19002306580912,14.469901504864268,-0.0950295166735916,0.9742833333333332,0.9598
mnist,trainUval,densenet,a1,68,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e68.pt,5,70000,10,20.159566013161044,27.47030999590888,0.7338674378324592,18.64320668477197,15.552526861100512,-0.0950003466944548,0.9890666666666666,0.9681
mnist,val,densenet,a1,1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e1.pt,5,10000,10,25.0978185432555,26.354802234926503,0.9523053263512942,7.51876749839806,3.501312852206024,0.0235889569097337,0.5747166666666667,0.5662
mnist,val,densenet,a1,131,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e131.pt,5,10000,10,19.856140081122867,27.379048049636427,0.7252312076418793,18.86299542757701,16.364377536645595,-0.0979897289015053,0.9992666666666666,0.9717
mnist,val,densenet,a1,164,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e164.pt,5,10000,10,19.792032986908296,27.46405929521801,0.7206521357297844,19.0607600961841,16.435701636638363,-0.0977490173557822,0.99975,0.9727
mnist,val,densenet,a1,197,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e197.pt,5,10000,10,19.53667913298262,27.38888134484932,0.7133069396664731,19.215990117294428,16.92636828695541,-0.0995611628142172,0.99995,0.9729
mnist,val,densenet,a1,49,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e49.pt,5,10000,10,20.21391747039409,27.457507937537983,0.7361890786439158,18.580989837773977,15.147211310896552,-0.0962764906134335,0.9858166666666668,0.9663
mnist,val,densenet,a1,81,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e81.pt,5,10000,10,20.114366079456342,27.509559103107343,0.7311773338157325,18.7852205345275,15.690468455137914,-0.0956263756163426,0.99425,0.9704
cifar,train,resnet,a1,112,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e112.pt,5,50000,10,9.867555833868408,14.039534558011116,0.7028406670531588,9.94529147358895,6.496852723456022,-0.0940089040134881,0.97914,0.8422
cifar,train,resnet,a1,145,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e145.pt,5,50000,10,8.546472979664248,13.6204270710703,0.6274746698520858,10.557650061416886,8.927827778556063,-0.0997298424924877,0.99974,0.8628
cifar,train,resnet,a1,178,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e178.pt,5,50000,10,7.014240942278327,10.4035036778913,0.6742191053562498,7.647525836557962,5.024621738803877,-0.0838413591072396,0.9624,0.8409
cifar,train,resnet,a1,3,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e3.pt,5,50000,10,17.751032373272388,21.42169994385536,0.8286472324697148,12.455190506793128,3.4888377146872034,0.0382124521844552,0.6326,0.617
cifar,train,resnet,a1,62,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e62.pt,5,50000,10,15.581703191130414,20.906751396569305,0.7452952826371338,13.91941842595414,8.034553782534521,-0.0898842154834668,0.98224,0.8425
cifar,train,resnet,a1,95,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e95.pt,5,50000,10,11.109472763799104,15.351832134756055,0.7236577801451863,10.574698834976951,5.268895086352679,-0.0880975148513413,0.94208,0.8259
cifar,trainUval,resnet,a1,126,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e126.pt,5,60000,10,9.248248466507835,13.685917414107182,0.6757492528030979,10.048893324124826,7.722886541071011,-0.0976811669712227,0.9937,0.8538
cifar,trainUval,resnet,a1,159,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e159.pt,5,60000,10,8.286125006850657,11.747746187671632,0.7053374217044557,8.315244891417269,4.928771207641953,-0.0897187524988373,0.94368,0.829
cifar,trainUval,resnet,a1,191,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e191.pt,5,60000,10,6.684221113525608,10.048202580334712,0.665215600510211,7.472603434238977,4.797613648618068,-0.0767266888030311,0.96054,0.8342
cifar,trainUval,resnet,a1,43,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e43.pt,5,60000,10,15.155358379687364,19.90641123946688,0.7613305179609687,13.205402314316824,5.212603747719543,-0.0631906772984344,0.9033,0.8205
cifar,trainUval,resnet,a1,76,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e76.pt,5,60000,10,13.153328893117726,17.377340298562167,0.7569241706227078,11.41885730449074,4.839984637372496,-0.0758361604881489,0.90526,0.8085
cifar,val,resnet,a1,107,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e107.pt,5,10000,10,10.494873319884478,13.91865152572167,0.7540150926610922,9.116531438129602,5.050946244892801,-0.0768083289097592,0.96778,0.8374
cifar,val,resnet,a1,14,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e14.pt,5,10000,10,15.86431740006821,19.83208854526349,0.7999317552390162,12.207943644843338,4.374822478785612,-0.0178010373327906,0.77578,0.7448
cifar,val,resnet,a1,172,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e172.pt,5,10000,10,7.644006413198319,10.63929846327098,0.7184690268429804,7.366297555411782,3.6103640896874367,-0.0619401520307368,0.95134,0.8302
cifar,val,resnet,a1,24,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e24.pt,5,10000,10,17.502932703832013,21.94950593970113,0.7974180718197222,13.549789759060197,4.907431883612449,-0.0611898241937612,0.89018,0.8102
cifar,val,resnet,a1,57,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e57.pt,5,10000,10,15.534537415802284,19.95730019937884,0.7783887229539087,12.587162253921267,5.197840159998661,-0.073456006454299,0.9633,0.8366
cifar,val,resnet,a1,9,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e9.pt,5,10000,10,18.98291264455773,23.09094278446155,0.8220934425133904,13.439426683774796,4.335374773774758,-0.0429068873023251,0.80186,0.753
mnist,train,resnet,a1,120,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e120.pt,5,60000,10,25.14796668363963,38.13600542356395,0.659428443129518,28.65217766724077,25.760813171201026,-0.0928226441594637,0.99995,0.9792
mnist,train,resnet,a1,153,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e153.pt,5,60000,10,25.146243399966043,38.29506572351004,0.656644476902629,28.871638363823912,25.99360508802446,-0.0930497081310922,0.9999833333333332,0.9792
mnist,train,resnet,a1,186,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e186.pt,5,60000,10,24.80675425210702,38.31111290104906,0.647508056374623,29.18627732826955,26.27688450863536,-0.092914078501501,1.0,0.9797
mnist,train,resnet,a1,38,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e38.pt,5,60000,10,25.701657877502186,37.416859037872136,0.686900465148285,27.159799249009968,23.169714296699137,-0.0892546269598928,0.9931833333333332,0.9743
mnist,train,resnet,a1,70,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e70.pt,5,60000,10,25.46951670765747,37.63654791919123,0.6767229758250576,27.67786536175412,23.898610907862054,-0.0885656638280689,0.9982833333333332,0.9778
mnist,trainUval,resnet,a1,101,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e101.pt,5,70000,10,25.38862197254566,38.1100258965097,0.6661927242319422,28.460535734321383,25.08212961781449,-0.0909769391529621,0.9998666666666668,0.9797
mnist,trainUval,resnet,a1,134,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e134.pt,5,70000,10,25.125430898221342,38.12430218220326,0.659039758370977,28.715972131618283,25.61388500333819,-0.0924891298821162,0.9999666666666668,0.9796
mnist,trainUval,resnet,a1,167,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e167.pt,5,70000,10,25.098908826870087,38.36141378017475,0.6542748651208796,29.060872628371644,26.282118165146453,-0.0928326965664432,0.9999833333333332,0.9802
mnist,trainUval,resnet,a1,2,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e2.pt,5,70000,10,27.7136067004689,34.93615584336729,0.7932643426689544,21.16953133883409,12.723187002397337,-0.0767378249947929,0.9258833333333332,0.9227
mnist,trainUval,resnet,a1,51,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e51.pt,5,70000,10,25.66924200943058,37.6195792978944,0.6823372958577266,27.529319524226967,23.908787533561984,-0.0897502988867468,0.9974,0.9764
mnist,trainUval,resnet,a1,84,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e84.pt,5,70000,10,25.454682748210647,37.97754924816148,0.6702560658108534,28.21889747795972,24.97680567674056,-0.0905393095977717,0.9993,0.9785
mnist,val,resnet,a1,115,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e115.pt,5,10000,10,25.38424091591561,38.18613684695007,0.6647501688284306,28.532224591114296,25.410040645362887,-0.0919623268782403,0.99995,0.9794
mnist,val,resnet,a1,148,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e148.pt,5,10000,10,25.2620495253422,38.14885531138017,0.6621967898944084,28.587205932958284,25.628316078488744,-0.0921855921650464,0.9999666666666668,0.9802
