dataset,split,model,epoch,layer,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,neighborhood_purity,knn_accuracy,neighbourhood_purity_15,knn_accuracy_15,neighbourhood_purity_20,knn_accuracy_20,neighbourhood_purity_25,knn_accuracy_25,neighbourhood_purity_30,knn_accuracy_30,neighbourhood_purity_35,knn_accuracy_35,neighbourhood_purity_40,knn_accuracy_40,neighbourhood_purity_45,knn_accuracy_45,neighbourhood_purity_60,knn_accuracy_60,neighbourhood_purity_80,knn_accuracy_80,train_acc,val_acc
cifar,train,densenet,133,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e133.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99976,0.873
cifar,train,densenet,155,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e155.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.93492,0.8197
cifar,train,densenet,177,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e177.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96162,0.8441
cifar,train,densenet,199,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e199.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97148,0.8469
cifar,train,densenet,4,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e4.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.68248,0.6535
cifar,train,densenet,61,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e61.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99364,0.8484
cifar,train,densenet,83,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e83.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.93724,0.8218
cifar,val,densenet,103,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e103.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97674,0.8446
cifar,val,densenet,125,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e125.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99836,0.8659
cifar,val,densenet,147,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e147.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99986,0.8751
cifar,val,densenet,169,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e169.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.95996,0.838
cifar,val,densenet,190,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e190.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97628,0.8558
cifar,val,densenet,31,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e31.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.85132,0.7809
cifar,val,densenet,53,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e53.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97152,0.8372
cifar,val,densenet,75,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e75.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.92906,0.8181
cifar,val,densenet,97,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e97.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97282,0.8485
cifar,trainUval,resnet,117,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e117.pt,5,60000,10,,,,,,,,0.9316331011074566,0.9660666666666666,0.9301938137923303,0.9661166666666666,0.9290461827216954,0.9658,0.9281491498266788,0.9660166666666666,0.9273644976245524,0.9659666666666666,0.9266716755184076,0.9661333333333332,0.925942176124778,0.96605,0.924111604072575,0.9658333333333332,0.9223193416728512,0.9657333333333332,0.98568,0.8464
cifar,trainUval,resnet,139,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e139.pt,5,60000,10,,,,,,,,0.9600002896873134,0.9771666666666666,0.9597076403094612,0.97745,0.9594630113607224,0.97755,0.9592471327437038,0.9774833333333334,0.9591028386611836,0.97745,0.9588819693364542,0.9774833333333334,0.9587079466279128,0.9775333333333334,0.9582507086001124,0.9776166666666668,0.957838834128302,0.9775666666666668,0.99954,0.8657
cifar,trainUval,resnet,160,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e160.pt,5,60000,10,,,,,,,,0.8853190674012114,0.93835,0.8832807218894971,0.9386666666666666,0.8814034964160834,0.9388333333333332,0.8799621216538256,0.93875,0.8788976372991987,0.9385166666666668,0.8778058646659042,0.9386333333333332,0.8767333964492365,0.9384666666666668,0.874077794250646,0.93825,0.8712200736578789,0.9377833333333332,0.94996,0.8359
cifar,trainUval,resnet,182,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e182.pt,5,60000,10,,,,,,,,0.8879565724314695,0.93885,0.8860582984767791,0.9388333333333332,0.8845492322401094,0.9389833333333332,0.8831673145694258,0.93865,0.8819151709742274,0.93855,0.8808935644450298,0.9386,0.8800545850138425,0.9387166666666666,0.8776165568431342,0.9382333333333334,0.8750312378209666,0.9378333333333332,0.94132,0.821
cifar,trainUval,resnet,23,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e23.pt,5,60000,10,,,,,,,,0.7772839252600081,0.86685,0.7743204195690858,0.8681166666666666,0.7717826847744096,0.86785,0.7696223437511033,0.8677,0.7677206417333039,0.8674833333333334,0.7659558432314889,0.8679666666666667,0.7645405559680425,0.8675,0.7606631611287926,0.86825,0.7565364967398259,0.8676666666666667,0.8854,0.8077
cifar,trainUval,resnet,45,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e45.pt,5,60000,10,,,,,,,,0.8149891202688979,0.89465,0.8115547663610463,0.8961,0.8088544453524146,0.8953166666666666,0.8067202719702034,0.89535,0.8048257167439866,0.8955333333333333,0.8029804077292115,0.8957,0.8013610426180284,0.89495,0.7974113796393678,0.8940333333333333,0.7930047369539659,0.8937666666666667,0.90354,0.8142
cifar,trainUval,resnet,67,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e67.pt,5,60000,10,,,,,,,,0.9151202782803144,0.96135,0.9132685891685548,0.9614833333333334,0.9118947662075212,0.9619333333333332,0.9106249478328712,0.9617333333333332,0.909391038599842,0.9617666666666668,0.9083819063536288,0.9615833333333332,0.9073931678202116,0.9618166666666668,0.9049501387973374,0.9621166666666666,0.9021243740242308,0.9619,0.98868,0.8434
cifar,trainUval,resnet,89,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e89.pt,5,60000,10,,,,,,,,0.8642636351068279,0.92765,0.8615654084509032,0.9280333333333334,0.85955636763608,0.9281,0.8575928961836381,0.9281833333333334,0.8558443873759233,0.9279166666666666,0.8543438145256883,0.9278833333333332,0.8529912885003658,0.9276166666666666,0.8494327397997635,0.9276666666666666,0.845757701720311,0.92705,0.93642,0.8258
cifar,train,resnet,109,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e109.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97554,0.8389
cifar,train,resnet,130,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e130.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99844,0.8611
cifar,train,resnet,152,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e152.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.92792,0.8149
cifar,train,resnet,174,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e174.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94108,0.8231
cifar,train,resnet,196,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e196.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96906,0.8413
cifar,train,resnet,37,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e37.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.86702,0.7961
cifar,train,resnet,59,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e59.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97358,0.8412
cifar,train,resnet,80,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e80.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.91468,0.8179
cifar,val,resnet,100,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e100.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96114,0.8363
cifar,val,resnet,122,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e122.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9925,0.852
cifar,val,resnet,144,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e144.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997,0.8657
cifar,val,resnet,166,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e166.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.93758,0.8237
cifar,val,resnet,188,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e188.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96588,0.8388
cifar,val,resnet,29,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e29.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.91866,0.8262
cifar,val,resnet,50,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e50.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9299,0.8221
cifar,val,resnet,72,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e72.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.90166,0.8073
cifar,val,resnet,94,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e94.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94912,0.8323
cifar,trainUval,densenet,1,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e1.pt,5,60000,10,,,,,,,,0.4040799837608813,0.5437666666666666,0.399150726779787,0.54635,0.3955650235367812,0.5477166666666666,0.3924352572600288,0.5471166666666667,0.3898207423341023,0.5467,0.387388221487821,0.5454833333333333,0.3853566265589784,0.5445166666666666,0.3805433722364331,0.5434166666666667,0.3755280314143632,0.5415333333333333,0.50056,0.4927
cifar,trainUval,densenet,120,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e120.pt,5,60000,10,,,,,,,,0.95511420240932,0.9757166666666668,0.9544254842674053,0.97585,0.9540646161501564,0.97595,0.9536382444608416,0.97585,0.953285022492358,0.9757833333333332,0.9529764247783916,0.9756666666666668,0.952768395687138,0.97565,0.9520351635370112,0.97545,0.951315541008548,0.9753833333333334,0.99624,0.8634
cifar,trainUval,densenet,142,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e142.pt,5,60000,10,,,,,,,,0.9650399863485024,0.97925,0.9647724038349094,0.9790333333333332,0.9646333877618352,0.9789666666666668,0.9645626290254656,0.97905,0.9644064521253456,0.9790166666666666,0.9643211780771004,0.9789333333333332,0.964272830027666,0.9789666666666668,0.96406115540265,0.9790166666666666,0.9638724455252496,0.9789666666666668,0.99986,0.8744
cifar,trainUval,densenet,164,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e164.pt,5,60000,10,,,,,,,,0.8972408487614973,0.9495833333333332,0.8949494523846189,0.9498333333333332,0.8929672597695518,0.9491666666666668,0.8912361148466952,0.9490833333333332,0.8897932117645811,0.9497,0.888624175228561,0.9491833333333334,0.8874507840532525,0.9488,0.8846157369471965,0.94865,0.8815124610326455,0.94745,0.95514,0.8371
cifar,trainUval,densenet,186,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e186.pt,5,60000,10,,,,,,,,0.915498091401577,0.9567166666666668,0.9136705751027592,0.9566,0.9122566909611636,0.95665,0.9111020576364132,0.9565833333333332,0.909994298018262,0.95645,0.9090962727480324,0.9561333333333332,0.9082560297853016,0.95615,0.9061374480039806,0.9554666666666668,0.9038496922227098,0.9546666666666668,0.96126,0.8371
cifar,trainUval,densenet,27,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e27.pt,5,60000,10,,,,,,,,0.7942512167909144,0.8885,0.7905834802871029,0.8897666666666667,0.7874630634544834,0.8898666666666667,0.7847550698750415,0.8907333333333334,0.7825139971770371,0.8908833333333334,0.7803762969526197,0.8910666666666667,0.7784891182669261,0.89105,0.7737496555089237,0.8906166666666666,0.7685393942538475,0.8906666666666667,0.92928,0.8185
cifar,trainUval,densenet,49,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e49.pt,5,60000,10,,,,,,,,0.8490806876136526,0.9276666666666666,0.8453570924208216,0.92835,0.8424504695428797,0.92865,0.8400372000815276,0.9291166666666668,0.8376662385324402,0.9289666666666668,0.8356940695055995,0.9293333333333332,0.8338997030107168,0.9295166666666668,0.8291519619617169,0.9280833333333334,0.8241298459330603,0.9273833333333332,0.94834,0.8297
cifar,trainUval,densenet,70,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e70.pt,5,60000,10,,,,,,,,0.935494926225914,0.9708833333333332,0.9340851950119192,0.97105,0.933092111898278,0.9711333333333332,0.9321143357775202,0.9710166666666666,0.9312152129231444,0.9714333333333334,0.9303585897308612,0.9715333333333334,0.9295729824159028,0.97155,0.927616927851083,0.97155,0.9254681584030374,0.97145,0.99714,0.8502
cifar,trainUval,densenet,92,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e92.pt,5,60000,10,,,,,,,,0.8872759913634535,0.9478833333333332,0.8843323144325763,0.9478,0.8817323100882833,0.9478333333333332,0.879734862161142,0.94765,0.8777226780792885,0.9477666666666666,0.8761392800015297,0.9473166666666668,0.8747099830574946,0.9473,0.8710288911221044,0.9469666666666666,0.8670306379935657,0.94665,0.95358,0.8302
cifar,train,densenet,112,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e112.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.98932,0.8511
cifar,train,densenet,134,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e134.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99978,0.8742
cifar,train,densenet,156,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e156.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9358,0.8208
cifar,train,densenet,178,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e178.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96674,0.8425
cifar,train,densenet,2,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e2.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.58624,0.5725
cifar,train,densenet,40,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e40.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.8937,0.8059
cifar,train,densenet,62,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e62.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9943,0.8471
cifar,train,densenet,84,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e84.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9396,0.8237
cifar,val,densenet,104,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e104.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97998,0.8445
cifar,val,densenet,126,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e126.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9986,0.8715
cifar,val,densenet,148,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e148.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999,0.8731
cifar,val,densenet,17,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e17.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.82978,0.7672
cifar,val,densenet,191,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e191.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.975,0.8445
cifar,val,densenet,32,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e32.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.85412,0.7742
cifar,val,densenet,54,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e54.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97042,0.8344
cifar,val,densenet,76,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e76.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.93106,0.8272
cifar,val,densenet,98,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e98.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97412,0.846
cifar,trainUval,resnet,118,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e118.pt,5,60000,10,,,,,,,,0.9288971219998748,0.9641,0.9277371803489236,0.96435,0.9265169822509344,0.9646333333333332,0.9256278853150756,0.9643666666666668,0.9248525390210212,0.9644166666666668,0.9241308612672464,0.9642,0.9234313095303424,0.9641,0.9216795019956492,0.96405,0.9199278475267622,0.9639166666666666,0.9841,0.8455
cifar,trainUval,resnet,14,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e14.pt,5,60000,10,,,,,,,,0.6910088290623302,0.7951666666666667,0.6872809539399314,0.7971166666666667,0.6843833820750388,0.7973,0.6820656173451731,0.79725,0.6799598876748459,0.7970833333333334,0.6782481634460142,0.7974833333333333,0.6767754157130073,0.7977666666666666,0.6728858736352447,0.7974166666666667,0.6686239386000706,0.79695,0.77578,0.7448
cifar,trainUval,resnet,161,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e161.pt,5,60000,10,,,,,,,,0.8805151453528184,0.9353166666666668,0.8781604292010292,0.93575,0.8764353563281416,0.9358,0.8748885169722156,0.9357666666666666,0.8735410110379981,0.9354333333333332,0.8723123596258555,0.9358,0.8711833873167149,0.9357166666666666,0.8683035193308382,0.9359666666666666,0.865179791266795,0.9355,0.94256,0.829
cifar,trainUval,resnet,183,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e183.pt,5,60000,10,,,,,,,,0.9073040361754912,0.9511666666666668,0.9057668326720456,0.9515833333333332,0.9043229454078492,0.95165,0.903043252310818,0.95185,0.902023577911722,0.9515,0.9011302859765355,0.9514166666666668,0.9003012407430335,0.9512333333333334,0.8981194064420391,0.9511833333333334,0.8958716178376774,0.9514166666666668,0.9629,0.8329
cifar,trainUval,resnet,24,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e24.pt,5,60000,10,,,,,,,,0.7827230114358052,0.8716333333333334,0.7794645887558512,0.87235,0.7770660612752599,0.8728,0.7748595559873888,0.87335,0.7729167360355518,0.8731166666666667,0.7711619255120544,0.8728166666666667,0.7695453607006126,0.8723333333333333,0.7656899609178491,0.87265,0.7615204445647051,0.8720333333333333,0.89018,0.8102
cifar,trainUval,resnet,46,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e46.pt,5,60000,10,,,,,,,,0.8210210251516512,0.9001,0.8179412849803812,0.90055,0.8151642241326295,0.9008666666666668,0.8129927310486259,0.9007,0.8110294364732802,0.89995,0.8094306683619547,0.9005,0.8079898367029411,0.9004333333333333,0.8041532982103847,0.9001,0.7999602014386978,0.8998833333333334,0.91028,0.8139
cifar,trainUval,resnet,68,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e68.pt,5,60000,10,,,,,,,,0.9158224817658626,0.9611833333333332,0.9140621506537888,0.9617333333333332,0.9125479676152508,0.9621,0.9111991893981692,0.9619333333333332,0.9100833868605872,0.9623333333333334,0.9090011369654012,0.962,0.908047728243095,0.9620666666666666,0.9056677669271618,0.9625833333333332,0.9029447743821412,0.9623333333333334,0.9896,0.8442
cifar,trainUval,resnet,9,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e9.pt,5,60000,10,,,,,,,,0.6753362862511701,0.7853,0.6719332290817438,0.78705,0.6691988725463595,0.7879166666666667,0.6671140597641818,0.7887166666666666,0.6651299507717937,0.7888,0.6634769211545578,0.79005,0.661828472414737,0.7895166666666666,0.6579801318324062,0.7893166666666667,0.6537689989115026,0.7895333333333333,0.80186,0.753
cifar,train,resnet,11,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e11.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.74326,0.709
cifar,train,resnet,131,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e131.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9983,0.8594
cifar,train,resnet,153,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e153.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.92772,0.8103
cifar,train,resnet,175,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e175.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.95466,0.8308
cifar,train,resnet,197,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e197.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9712,0.8375
cifar,train,resnet,38,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e38.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.87342,0.8039
cifar,train,resnet,6,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e6.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.74282,0.7149
cifar,train,resnet,81,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e81.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.91838,0.8128
cifar,val,resnet,101,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e101.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96376,0.8354
cifar,val,resnet,123,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e123.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9941,0.8537
cifar,val,resnet,145,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e145.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99974,0.8628
cifar,val,resnet,167,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e167.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94722,0.8251
cifar,val,resnet,189,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e189.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96836,0.841
cifar,val,resnet,3,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e3.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.6326,0.617
cifar,val,resnet,51,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e51.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94496,0.8337
cifar,val,resnet,73,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e73.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.90622,0.8144
cifar,val,resnet,95,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e95.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94208,0.8259
cifar,trainUval,densenet,10,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e10.pt,5,60000,10,,,,,,,,0.6471378687810284,0.76945,0.6430950068964657,0.77145,0.6393956278660924,0.7715666666666666,0.6368089694525991,0.7723333333333333,0.6344182608825852,0.7728166666666667,0.6322763796563112,0.7730666666666667,0.6302219122358742,0.7727333333333334,0.6249917423803915,0.7722333333333333,0.6198789961268962,0.7722833333333333,0.80224,0.7419
cifar,trainUval,densenet,121,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e121.pt,5,60000,10,,,,,,,,0.9569819329616376,0.9764166666666668,0.95645463410689,0.97655,0.9560404874274894,0.9763666666666668,0.955659505953986,0.97635,0.9553720138677382,0.9763333333333334,0.955093917411556,0.9762666666666666,0.9548268515063028,0.9763666666666668,0.954208787742272,0.9762666666666666,0.9535214584250176,0.9762333333333332,0.99748,0.8646
cifar,trainUval,densenet,143,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e143.pt,5,60000,10,,,,,,,,0.9651564924307252,0.9790666666666666,0.9649460142583598,0.979,0.9647707738123356,0.9790666666666666,0.964626428262638,0.979,0.964502399027754,0.9790833333333332,0.9644202374022254,0.979,0.9643647191094816,0.9790166666666666,0.9641680174660284,0.9789333333333332,0.9639831140414707,0.9789,0.99988,0.8755
cifar,trainUval,densenet,165,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e165.pt,5,60000,10,,,,,,,,0.8984494853610168,0.94885,0.8962593872620784,0.9490833333333332,0.8945807640689738,0.9489333333333332,0.8931110141611379,0.9486666666666668,0.8918863191617602,0.94845,0.8907939547093261,0.9486666666666668,0.8896554373273782,0.9486666666666668,0.8870350886582394,0.94835,0.884124017475195,0.9478166666666666,0.9545,0.8387
cifar,trainUval,densenet,187,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e187.pt,5,60000,10,,,,,,,,0.9262706133512536,0.9631166666666666,0.9248038078713736,0.9628166666666668,0.923554275412834,0.9626666666666668,0.922506277495028,0.9623333333333334,0.9216188330036592,0.9621166666666666,0.92083823828171,0.9618833333333332,0.9201696498536078,0.96175,0.9183813916069832,0.9613666666666668,0.9165648452191854,0.9611333333333332,0.97474,0.8487
cifar,trainUval,densenet,28,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e28.pt,5,60000,10,,,,,,,,0.7982960429329985,0.8912666666666667,0.7944432215192542,0.8929,0.7914097665028009,0.8936,0.7888683592408637,0.8937333333333334,0.7865414954524031,0.8946333333333333,0.784406341493917,0.89435,0.7824876102674185,0.8950333333333333,0.7778811117082705,0.8950833333333333,0.7727834265692495,0.8952666666666667,0.9328,0.8186
cifar,trainUval,densenet,5,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e5.pt,5,60000,10,,,,,,,,0.5878296287035508,0.7182,0.5833721755351834,0.7197833333333333,0.5795795767675385,0.7207,0.5766528177506348,0.7198833333333333,0.5740575717688922,0.7196833333333333,0.5718128744247712,0.7190166666666666,0.5696706896899161,0.718,0.5646441322636654,0.7179833333333333,0.5594557148822736,0.7172166666666666,0.71228,0.6806
