dataset,randomness,split,model,epoch,layer,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,centroid_mean_correlation,silhouette_score,neighborhood_purity,knn_accuracy,neighbourhood_purity_15,knn_accuracy_15,neighbourhood_purity_20,knn_accuracy_20,neighbourhood_purity_25,knn_accuracy_25,neighbourhood_purity_30,knn_accuracy_30,neighbourhood_purity_35,knn_accuracy_35,neighbourhood_purity_40,knn_accuracy_40,neighbourhood_purity_45,knn_accuracy_45,neighbourhood_purity_60,knn_accuracy_60,neighbourhood_purity_80,knn_accuracy_80,train_acc,val_acc
cifar,0.0,trainUval,resnet,151,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e151.pt,5,60000,10,,,,,,,0.1440803800811581,,,0.848947356739212,0.91745,0.8461371066847935,0.91785,0.8438264929899065,0.918,0.8419352617697635,0.9174666666666668,0.8400628372826515,0.9173833333333332,0.8385140591651092,0.9168,0.8370193430636158,0.9170166666666668,0.8334595899767593,0.9161333333333334,0.8295649248221748,0.91565,0.92088,0.8084
cifar,0.0,trainUval,resnet,173,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e173.pt,5,60000,10,,,,,,,0.1972119977165049,,,0.892011948557666,0.9423666666666668,0.8897444718054336,0.9422333333333334,0.8879380094932744,0.9423166666666668,0.8866221684198431,0.9428333333333332,0.8854272086448355,0.9427166666666666,0.884346190034961,0.9420666666666668,0.883396196563437,0.9417,0.8808322317194541,0.9416,0.8780727314499704,0.9411833333333334,0.94298,0.8218
cifar,0.0,trainUval,resnet,195,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e195.pt,5,60000,10,,,,,,,0.2495921248171405,,,0.9177362814053917,0.95565,0.9164066739226624,0.9557166666666668,0.9152748218064608,0.9557,0.9142294514139592,0.9559,0.9134571128244644,0.9560666666666666,0.9127112128206424,0.9561333333333332,0.912056452927084,0.9560666666666666,0.9103410531660427,0.9558166666666666,0.908468285265282,0.9555833333333332,0.969,0.8438
cifar,0.0,trainUval,resnet,36,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e36.pt,5,60000,10,,,,,,,0.0416825302145358,,,0.7737073221530872,0.8648833333333333,0.7701810807239506,0.8649333333333333,0.7673746334319045,0.86495,0.7650379398240018,0.8649,0.7628732299920574,0.8652833333333333,0.7611270530411968,0.8650666666666667,0.7595134666458155,0.8654666666666667,0.7552077381231266,0.8644666666666667,0.750633444342556,0.8641666666666666,0.86232,0.798
cifar,0.0,trainUval,resnet,58,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e58.pt,5,60000,10,,,,,,,0.1265099070768846,,,0.8864462958164867,0.9441666666666668,0.8840405249120238,0.9449166666666666,0.8820978954448658,0.9446333333333332,0.8804819796816407,0.94485,0.8789261587444684,0.9450333333333332,0.8776126438959716,0.9452,0.8764192667881987,0.9454333333333332,0.8731573704449672,0.9452,0.869530715479757,0.9452166666666668,0.96932,0.8424
cifar,0.0,trainUval,resnet,8,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e8.pt,5,60000,10,,,,,,,0.0144222985246291,,,0.6657324345381884,0.7786833333333333,0.6622703125827449,0.7796833333333333,0.6594303789719107,0.781,0.6572163095758128,0.7818833333333334,0.6551354461830189,0.7818,0.6533911709855938,0.7822166666666667,0.651730648943943,0.78195,0.647681094336399,0.78195,0.6433987267466849,0.7820833333333334,0.78842,0.7501
cifar,0.0,train,resnet,10,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e10.pt,5,50000,10,,,,,,,0.0224995281194663,,,,,,,,,,,,,,,,,,,,,0.80658,0.7611
cifar,0.0,train,resnet,121,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e121.pt,5,50000,10,,,,,,,0.2489698408223343,,,,,,,,,,,,,,,,,,,,,0.99174,0.8538
cifar,0.0,train,resnet,143,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e143.pt,5,50000,10,,,,,,,0.3123572331610523,,,,,,,,,,,,,,,,,,,,,0.99974,0.8645
cifar,0.0,train,resnet,165,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e165.pt,5,50000,10,,,,,,,0.1998489627070205,,,,,,,,,,,,,,,,,,,,,0.94946,0.8347
cifar,0.0,train,resnet,187,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e187.pt,5,50000,10,,,,,,,0.2370588388335772,,,,,,,,,,,,,,,,,,,,,0.96248,0.8364
cifar,0.0,train,resnet,28,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e28.pt,5,50000,10,,,,,,,0.0628741806370596,,,,,,,,,,,,,,,,,,,,,0.91558,0.8236
cifar,0.0,train,resnet,5,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e5.pt,5,50000,10,,,,,,,-0.017774660255452,,,,,,,,,,,,,,,,,,,,,0.7174,0.6906
cifar,0.0,train,resnet,71,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e71.pt,5,50000,10,,,,,,,0.0747216494099471,,,,,,,,,,,,,,,,,,,,,0.89708,0.8014
cifar,0.0,train,resnet,93,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e93.pt,5,50000,10,,,,,,,0.1449209949651151,,,,,,,,,,,,,,,,,,,,,0.94996,0.8291
cifar,0.0,val,resnet,113,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e113.pt,5,10000,10,,,,,,,0.1506631579905646,,,,,,,,,,,,,,,,,,,,,0.97938,0.8427
cifar,0.0,val,resnet,135,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e135.pt,5,10000,10,,,,,,,0.1927866824039409,,,,,,,,,,,,,,,,,,,,,0.99892,0.8626
cifar,0.0,val,resnet,157,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e157.pt,5,10000,10,,,,,,,0.1182242447975498,,,,,,,,,,,,,,,,,,,,,0.91848,0.8064
cifar,0.0,val,resnet,179,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e179.pt,5,10000,10,,,,,,,0.1600365910661617,,,,,,,,,,,,,,,,,,,,,0.949,0.8277
cifar,0.0,val,resnet,20,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e20.pt,5,10000,10,,,,,,,0.0270544333444159,,,,,,,,,,,,,,,,,,,,,0.85328,0.795
cifar,0.0,val,resnet,41,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e41.pt,5,10000,10,,,,,,,0.0395207982202334,,,,,,,,,,,,,,,,,,,,,0.889,0.8068
cifar,0.0,val,resnet,63,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e63.pt,5,10000,10,,,,,,,0.1078991385215764,,,,,,,,,,,,,,,,,,,,,0.98448,0.8457
cifar,0.0,val,resnet,85,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e85.pt,5,10000,10,,,,,,,0.0852747587211966,,,,,,,,,,,,,,,,,,,,,0.9331,0.8219
cifar,0.0,trainUval,densenet,111,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e111.pt,5,60000,10,,,,,,,0.1894927290038987,,,0.9376315571094688,0.9701666666666666,0.9361823724261544,0.97,0.9350362740602792,0.97,0.9341755022586395,0.97005,0.9332978705417684,0.97005,0.932622217531056,0.97005,0.9319444005969462,0.9697166666666668,0.9302500406642632,0.9692,0.9284204596800656,0.9689166666666666,0.98726,0.8496
cifar,0.0,trainUval,densenet,133,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e133.pt,5,60000,10,,,,,,,0.271523183310164,,,0.9637585253995996,0.9786333333333334,0.9635096128324416,0.9786,0.963241244666303,0.9786833333333332,0.963055647331191,0.9785333333333334,0.96292244166079,0.9784833333333334,0.96283170856199,0.9786166666666668,0.962746095157652,0.97855,0.9625081023721926,0.9785166666666668,0.9622371072821612,0.9785166666666668,0.99976,0.873
cifar,0.0,trainUval,densenet,155,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e155.pt,5,60000,10,,,,,,,0.1656126840530989,,,0.882295223070677,0.9423333333333334,0.8795308984295079,0.942,0.8772561904502073,0.9419666666666666,0.8751552506893412,0.9414166666666668,0.8735561772491086,0.9412,0.8721173864809553,0.9409833333333332,0.8708607724219657,0.9410666666666668,0.867604800320955,0.9406166666666668,0.8640668911369356,0.9395333333333332,0.93492,0.8197
cifar,0.0,trainUval,densenet,177,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e177.pt,5,60000,10,,,,,,,0.19933209894944,,,0.9083923493067836,0.9535166666666668,0.9063879419090666,0.9531333333333334,0.9047107500690688,0.9532833333333334,0.9033076632191585,0.9531666666666668,0.9022257193607112,0.9533833333333334,0.9010826087807752,0.95305,0.9001227686425085,0.9529333333333332,0.8978974447088719,0.9526166666666668,0.8954451846867546,0.9521333333333334,0.96162,0.8441
cifar,0.0,trainUval,densenet,199,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e199.pt,5,60000,10,,,,,,,0.2415451556974799,,,0.930740538310638,0.9641166666666666,0.92932708764284,0.9637333333333332,0.928347746246202,0.9640166666666666,0.9274680210334184,0.9636333333333332,0.9266262729569552,0.9632166666666668,0.9259920660456376,0.9630333333333332,0.9254051337638632,0.9631166666666666,0.9239004629350224,0.9628666666666666,0.9223368770368922,0.9627166666666668,0.97148,0.8469
cifar,0.0,trainUval,densenet,4,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e4.pt,5,60000,10,,,,,,,0.0120504299775559,,,0.5616657390460126,0.6961333333333334,0.5567538371408367,0.6963833333333334,0.5529031430963661,0.69735,0.5498003160613772,0.69675,0.5471015145163706,0.6973666666666667,0.5447665414816902,0.6967333333333333,0.5425310587997367,0.6969166666666666,0.537438980505563,0.6958666666666666,0.5321111815893766,0.695,0.68248,0.6535
cifar,0.0,trainUval,densenet,61,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e61.pt,5,60000,10,,,,,,,0.1369283308376243,,,0.922372852278291,0.9662,0.9202205159590484,0.9665833333333332,0.9185591322896424,0.96645,0.9172863380103422,0.9668833333333332,0.916051248874014,0.96695,0.91509805692572,0.9670333333333332,0.914100101857606,0.9671333333333332,0.9114863621439298,0.9671166666666666,0.9084427508714292,0.9667666666666668,0.99364,0.8484
cifar,0.0,trainUval,densenet,83,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e83.pt,5,60000,10,,,,,,,0.1157163990662407,,,0.8624548627623241,0.93615,0.8587568953039794,0.9367833333333332,0.8560307878196051,0.9368333333333332,0.8535106294159882,0.9361166666666668,0.8516085636385665,0.93675,0.8496276291712398,0.9367166666666666,0.8478679945983004,0.9364666666666668,0.8431854607256392,0.9354666666666668,0.8381217913038633,0.9342833333333334,0.93724,0.8218
cifar,0.0,train,densenet,103,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e103.pt,5,50000,10,,,,,,,0.1718425340992969,,,,,,,,,,,,,,,,,,,,,0.97674,0.8446
cifar,0.0,train,densenet,125,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e125.pt,5,50000,10,,,,,,,0.2677316593486468,,,,,,,,,,,,,,,,,,,,,0.99836,0.8659
cifar,0.0,train,densenet,147,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e147.pt,5,50000,10,,,,,,,0.3019188243060023,,,,,,,,,,,,,,,,,,,,,0.99986,0.8751
cifar,0.0,train,densenet,169,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e169.pt,5,50000,10,,,,,,,0.1930666601272319,,,,,,,,,,,,,,,,,,,,,0.95996,0.838
cifar,0.0,train,densenet,190,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e190.pt,5,50000,10,,,,,,,0.2416493705233995,,,,,,,,,,,,,,,,,,,,,0.97628,0.8558
cifar,0.0,train,densenet,31,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e31.pt,5,50000,10,,,,,,,0.046236743073577,,,,,,,,,,,,,,,,,,,,,0.85132,0.7809
cifar,0.0,train,densenet,53,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e53.pt,5,50000,10,,,,,,,0.1145738763117649,,,,,,,,,,,,,,,,,,,,,0.97152,0.8372
cifar,0.0,train,densenet,75,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e75.pt,5,50000,10,,,,,,,0.1001792297980857,,,,,,,,,,,,,,,,,,,,,0.92906,0.8181
cifar,0.0,train,densenet,97,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e97.pt,5,50000,10,,,,,,,0.1593181092361441,,,,,,,,,,,,,,,,,,,,,0.97282,0.8485
cifar,0.0,val,densenet,117,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e117.pt,5,10000,10,,,,,,,0.1540115578859749,,,,,,,,,,,,,,,,,,,,,0.99452,0.8575
cifar,0.0,val,densenet,139,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e139.pt,5,10000,10,,,,,,,0.1931204148687765,,,,,,,,,,,,,,,,,,,,,0.99984,0.8728
cifar,0.0,val,densenet,160,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e160.pt,5,10000,10,,,,,,,0.1257007009299769,,,,,,,,,,,,,,,,,,,,,0.94022,0.8277
cifar,0.0,val,densenet,182,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e182.pt,5,10000,10,,,,,,,0.1657613812727841,,,,,,,,,,,,,,,,,,,,,0.96946,0.8493
cifar,0.0,val,densenet,23,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e23.pt,5,10000,10,,,,,,,0.0507715833762297,,,,,,,,,,,,,,,,,,,,,0.89836,0.805
cifar,0.0,val,densenet,45,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e45.pt,5,10000,10,,,,,,,0.0680002049225787,,,,,,,,,,,,,,,,,,,,,0.9211,0.8124
cifar,0.0,val,densenet,67,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e67.pt,5,10000,10,,,,,,,0.1050601925218242,,,,,,,,,,,,,,,,,,,,,0.99722,0.8496
cifar,0.0,val,densenet,89,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e89.pt,5,10000,10,,,,,,,0.1058169074870439,,,,,,,,,,,,,,,,,,,,,0.96026,0.8383
cifar,0.0,trainUval,resnet,109,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e109.pt,5,60000,10,,,,,,,0.1840823966841955,,,0.9101449612893528,0.95545,0.9082286176596444,0.9556,0.9066589778075316,0.9559166666666666,0.9053770164164536,0.9559333333333332,0.904293843591696,0.9560833333333332,0.9034289004928868,0.9562333333333334,0.9025419788147252,0.9563833333333334,0.8999523144781246,0.9562666666666668,0.8973380621637266,0.9560166666666666,0.97554,0.8389
cifar,0.0,trainUval,resnet,130,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e130.pt,5,60000,10,,,,,,,0.2676508263813631,,,0.9550532439822796,0.9752833333333332,0.9546288045936376,0.97565,0.9542579355468068,0.9758,0.9539565940752366,0.9758,0.9537690590936488,0.9760166666666666,0.9535228377125166,0.9758833333333332,0.953249250093305,0.9759,0.9525246171995156,0.9758666666666668,0.951768450975604,0.9756166666666668,0.99844,0.8611
cifar,0.0,trainUval,resnet,152,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e152.pt,5,60000,10,,,,,,,0.158723968927854,,,0.8634481809441507,0.9266,0.8605817156148133,0.9269833333333334,0.8584548873443664,0.9267333333333332,0.8565770780959353,0.9269333333333334,0.8548866701385641,0.9267333333333332,0.8533725980574752,0.9264833333333332,0.8520426839520768,0.92655,0.8488242365269799,0.9258333333333332,0.8453899500189472,0.92535,0.92792,0.8149
cifar,0.0,trainUval,resnet,174,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e174.pt,5,60000,10,,,,,,,0.19947967222374,,,0.8873319905899184,0.9386333333333332,0.8849763158353077,0.93905,0.8832314573124505,0.9393666666666668,0.8818795145858146,0.9392166666666668,0.8805953770504694,0.939,0.8795704868846148,0.9389666666666666,0.8785221196318722,0.9386666666666666,0.8757537812558296,0.93835,0.8729644228830039,0.9381166666666668,0.94108,0.8231
cifar,0.0,trainUval,resnet,196,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e196.pt,5,60000,10,,,,,,,0.2376123559369089,,,0.9154055962694468,0.9553666666666668,0.913991783409937,0.9556333333333332,0.9128038070711666,0.9557833333333332,0.9118835347689892,0.9553666666666668,0.9110840641181168,0.9555,0.9103500850117298,0.9554,0.909662171706266,0.9553333333333334,0.9078682985925216,0.9554166666666668,0.9058659694515552,0.9551,0.96906,0.8413
cifar,0.0,trainUval,resnet,37,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e37.pt,5,60000,10,,,,,,,0.0408073048713499,,,0.7755180371545505,0.86515,0.7720477740692502,0.8658666666666667,0.7693422374391118,0.86665,0.7669686824085019,0.8659166666666667,0.7648081165752116,0.8661,0.7629383837481165,0.8657166666666667,0.7611999365947405,0.8658166666666667,0.7568041454312558,0.8646666666666667,0.7522950349907613,0.8643333333333333,0.86702,0.7961
cifar,0.0,trainUval,resnet,59,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e59.pt,5,60000,10,,,,,,,0.1264383708042325,,,0.891830100143809,0.9481,0.8894111888131543,0.9483,0.8873544507092881,0.9489,0.8857252655843462,0.9493666666666668,0.884238952894894,0.9492,0.8829832327521085,0.9491166666666668,0.8818032971104199,0.9495666666666668,0.8786548728070518,0.9493333333333334,0.8752799574267323,0.9497166666666668,0.97358,0.8412
cifar,0.0,trainUval,resnet,80,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e80.pt,5,60000,10,,,,,,,0.0993251474080532,,,0.8350469101958123,0.9085166666666666,0.8318095379140359,0.9093333333333332,0.8293012606375894,0.9100333333333334,0.8272281470226299,0.91035,0.8254506094618652,0.9100666666666668,0.8236820535848828,0.91,0.8222100086496211,0.9098833333333334,0.8182795789255319,0.90895,0.8141926383909894,0.9081166666666668,0.91468,0.8179
cifar,0.0,train,resnet,100,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e100.pt,5,50000,10,,,,,,,0.1663558265349164,,,,,,,,,,,,,,,,,,,,,0.96114,0.8363
cifar,0.0,train,resnet,122,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e122.pt,5,50000,10,,,,,,,0.2514759767278751,,,,,,,,,,,,,,,,,,,,,0.9925,0.852
cifar,0.0,train,resnet,144,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e144.pt,5,50000,10,,,,,,,0.3135647505317316,,,,,,,,,,,,,,,,,,,,,0.9997,0.8657
cifar,0.0,train,resnet,166,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e166.pt,5,50000,10,,,,,,,0.2025324553843938,,,,,,,,,,,,,,,,,,,,,0.93758,0.8237
cifar,0.0,train,resnet,188,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e188.pt,5,50000,10,,,,,,,0.2496775672378194,,,,,,,,,,,,,,,,,,,,,0.96588,0.8388
cifar,0.0,train,resnet,29,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e29.pt,5,50000,10,,,,,,,0.0639195872118576,,,,,,,,,,,,,,,,,,,,,0.91866,0.8262
cifar,0.0,train,resnet,50,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e50.pt,5,50000,10,,,,,,,0.090962813108563,,,,,,,,,,,,,,,,,,,,,0.9299,0.8221
cifar,0.0,train,resnet,72,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e72.pt,5,50000,10,,,,,,,0.0811665892946972,,,,,,,,,,,,,,,,,,,,,0.90166,0.8073
cifar,0.0,train,resnet,94,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e94.pt,5,50000,10,,,,,,,0.1477468215972846,,,,,,,,,,,,,,,,,,,,,0.94912,0.8323
cifar,0.0,val,resnet,114,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e114.pt,5,10000,10,,,,,,,0.1489405909521205,,,,,,,,,,,,,,,,,,,,,0.9809,0.8448
cifar,0.0,val,resnet,136,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e136.pt,5,10000,10,,,,,,,0.1951087463122561,,,,,,,,,,,,,,,,,,,,,0.99926,0.8641
cifar,0.0,val,resnet,158,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e158.pt,5,10000,10,,,,,,,0.1335186285142913,,,,,,,,,,,,,,,,,,,,,0.93494,0.8184
cifar,0.0,val,resnet,18,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e18.pt,5,10000,10,,,,,,,0.0180752643345369,,,,,,,,,,,,,,,,,,,,,0.82292,0.7717
cifar,0.0,val,resnet,200,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e200.pt,5,10000,10,,,,,,,0.1810655573045743,,,,,,,,,,,,,,,,,,,,,0.96938,0.8365
cifar,0.0,val,resnet,42,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e42.pt,5,10000,10,,,,,,,0.0485251849500759,,,,,,,,,,,,,,,,,,,,,0.89526,0.8109
cifar,0.0,val,resnet,64,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e64.pt,5,10000,10,,,,,,,0.106411750086415,,,,,,,,,,,,,,,,,,,,,0.98522,0.8418
cifar,0.0,val,resnet,86,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e86.pt,5,10000,10,,,,,,,0.093026445199001,,,,,,,,,,,,,,,,,,,,,0.93706,0.8286
cifar,0.0,trainUval,densenet,112,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e112.pt,5,60000,10,,,,,,,0.1986018693831004,,,0.9409206733562948,0.9707833333333332,0.9399345599549244,0.9712333333333332,0.938877230468644,0.9710333333333332,0.9380467382184718,0.9707166666666668,0.9373534241498716,0.9702833333333334,0.9367195312327656,0.9704,0.9361743055633112,0.97045,0.9347221663168084,0.9702666666666668,0.9331560472520256,0.9702,0.98932,0.8511
cifar,0.0,trainUval,densenet,134,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e134.pt,5,60000,10,,,,,,,0.271768463377541,,,0.9640731804311984,0.9788666666666668,0.9637490772811996,0.9787333333333332,0.9635594893502096,0.9788,0.9633956497090436,0.97875,0.963242804214761,0.9786666666666668,0.9631643000897396,0.9788,0.9631145403924484,0.97875,0.962951954161588,0.97875,0.9627168269496432,0.9787833333333332,0.99978,0.8742
cifar,0.0,trainUval,densenet,156,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e156.pt,5,60000,10,,,,,,,0.1543019859856525,,,0.8752006507489596,0.9378666666666666,0.8720393265772266,0.9379666666666666,0.8694770312819832,0.9377833333333332,0.8674963278416149,0.9376,0.8656934553309087,0.9372333333333334,0.8639777039448205,0.9366833333333332,0.8626483680235288,0.9368833333333332,0.858889087902034,0.9358333333333332,0.854934000205016,0.9353166666666668,0.9358,0.8208
cifar,0.0,trainUval,densenet,178,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e178.pt,5,60000,10,,,,,,,0.2089921574684383,,,0.914698239841634,0.9568833333333332,0.9128137772070852,0.95685,0.9113567187923722,0.9566,0.910067514837732,0.9562833333333334,0.9090825184538016,0.9561666666666668,0.9080646892793192,0.9560166666666666,0.9072699608741543,0.9560166666666666,0.9050838483088496,0.9555833333333332,0.9028321601221554,0.9549333333333332,0.96674,0.8425
cifar,0.0,trainUval,densenet,2,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e2.pt,5,60000,10,,,,,,,-0.0126342773472168,,,0.4833906549579769,0.6233,0.4786666341938812,0.6252166666666666,0.4749864645641498,0.6265333333333334,0.471695373449599,0.6253833333333333,0.4692406547718739,0.6262666666666666,0.4669033253088461,0.6258333333333334,0.4649076831385811,0.6245166666666667,0.4599207537212243,0.6235833333333334,0.4547098975542252,0.6221666666666666,0.58624,0.5725
cifar,0.0,trainUval,densenet,40,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e40.pt,5,60000,10,,,,,,,0.0714236324099449,,,0.7962383751522599,0.8906666666666667,0.7919058742360335,0.8914166666666666,0.7887392896057845,0.8917,0.7858072117403004,0.8920166666666667,0.7831343911869665,0.8916833333333334,0.7809628924110645,0.8916833333333334,0.7788494890635289,0.8912833333333333,0.7735384586354929,0.8906666666666667,0.7675544291291045,0.8894333333333333,0.8937,0.8059
cifar,0.0,trainUval,densenet,62,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e62.pt,5,60000,10,,,,,,,0.1385473864103836,,,0.9256127960679764,0.9678833333333332,0.9239113619502386,0.9681166666666666,0.922359295695512,0.9681833333333332,0.920999591202932,0.9682666666666668,0.9198458758726552,0.9685166666666668,0.9188042762420868,0.9683166666666668,0.9178219696822064,0.9682,0.9153035342717136,0.9684166666666668,0.9125820369081208,0.9682,0.9943,0.8471
cifar,0.0,trainUval,densenet,84,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e84.pt,5,60000,10,,,,,,,0.1110655821088234,,,0.8564274847859938,0.9331333333333334,0.8528490026178207,0.93335,0.8497849092296972,0.9334666666666668,0.8469912097507369,0.9333166666666668,0.8443728106009029,0.9329333333333332,0.8422979930794059,0.93245,0.8403811409613302,0.9324,0.8353835114365691,0.93185,0.83013219251729,0.9312666666666668,0.9396,0.8237
cifar,0.0,train,densenet,104,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e104.pt,5,50000,10,,,,,,,0.17690778183356,,,,,,,,,,,,,,,,,,,,,0.97998,0.8445
cifar,0.0,train,densenet,126,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e126.pt,5,50000,10,,,,,,,0.2683709543567535,,,,,,,,,,,,,,,,,,,,,0.9986,0.8715
cifar,0.0,train,densenet,148,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e148.pt,5,50000,10,,,,,,,0.3036479828808598,,,,,,,,,,,,,,,,,,,,,0.9999,0.8731
cifar,0.0,train,densenet,17,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e17.pt,5,50000,10,,,,,,,0.0421843081312254,,,,,,,,,,,,,,,,,,,,,0.82978,0.7672
cifar,0.0,train,densenet,191,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e191.pt,5,50000,10,,,,,,,0.2501427388050664,,,,,,,,,,,,,,,,,,,,,0.975,0.8445
