dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,missing_colless,total_cophenetic_index,sackin_index,average_colless_index,average_missing_colless,average_total_cophenetic_index,average_sackin_index,train_acc,val_acc
mnist,trainUval,resnet,20,11,al4-b1-bn2,1e-07,1e-07,555,2.029304029304029,,10,288431.0,7068.0,,0.018018018018018018,519.6954954954955,12.735135135135135,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b1-c1,1e-07,1e-07,185,2.0444444444444443,,6,28820.0,1496.0,,0.032432432432432434,155.78378378378378,8.086486486486486,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b1-c2,1e-07,1e-07,186,2.032967032967033,,5,17408.0,1235.0,,0.026881720430107527,93.59139784946237,6.639784946236559,0.9925,0.9872
mnist,val,resnet,20,11,aavgpool,1e-07,1e-07,74,1.972972972972973,298.0,1,2460.0,310.0,4.027027027027027,0.013513513513513514,33.24324324324324,4.1891891891891895,0.9925,0.9872
mnist,val,resnet,20,11,afc,1e-07,1e-07,74,1.972972972972973,298.0,1,2460.0,310.0,4.027027027027027,0.013513513513513514,33.24324324324324,4.1891891891891895,0.9925,0.9872
mnist,val,resnet,20,11,al1-b0-bn1,1e-07,1e-07,231,2.017543859649123,,4,178515.0,4642.0,,0.017316017316017316,772.7922077922078,20.095238095238095,0.9925,0.9872
mnist,val,resnet,20,11,al1-b0-bn2,1e-07,1e-07,226,2.0642201834862384,,7,131099.0,3853.0,,0.030973451327433628,580.0840707964602,17.048672566371682,0.9925,0.9872
mnist,val,resnet,20,11,al1-b0-c1,1e-07,1e-07,184,2.056179775280899,,7,57411.0,2065.0,,0.03804347826086957,312.01630434782606,11.222826086956522,0.9925,0.9872
mnist,val,resnet,20,11,al1-b0-c2,1e-07,1e-07,180,2.057471264367816,,7,53629.0,2050.0,,0.03888888888888889,297.93888888888887,11.38888888888889,0.9925,0.9872
mnist,val,resnet,20,11,al1-b1-bn1,1e-07,1e-07,185,2.0444444444444443,,6,45632.0,1709.0,,0.032432432432432434,246.65945945945947,9.237837837837837,0.9925,0.9872
mnist,val,resnet,20,11,al1-b1-bn2,1e-07,1e-07,177,2.046511627906977,,6,23390.0,1305.0,,0.03389830508474576,132.14689265536722,7.372881355932203,0.9925,0.9872
mnist,val,resnet,20,11,al1-b1-c1,1e-07,1e-07,177,2.046511627906977,,5,46328.0,1755.0,,0.02824858757062147,261.7401129943503,9.915254237288135,0.9925,0.9872
mnist,val,resnet,20,11,al1-b1-c2,1e-07,1e-07,171,2.0481927710843375,,5,22549.0,1213.0,,0.029239766081871343,131.8654970760234,7.093567251461988,0.9925,0.9872
mnist,val,resnet,20,11,al4-b0-bn1,1e-07,1e-07,98,1.9795918367346939,332.0,1,3468.0,409.0,3.3877551020408165,0.01020408163265306,35.38775510204081,4.173469387755102,0.9925,0.9872
mnist,val,resnet,20,11,al4-b0-bn2,1e-07,1e-07,155,2.0,699.0,2,8512.0,746.0,4.509677419354839,0.012903225806451613,54.91612903225806,4.812903225806451,0.9925,0.9872
mnist,val,resnet,20,11,al4-b0-c1,1e-07,1e-07,86,1.9767441860465116,170.0,1,1856.0,308.0,1.9767441860465116,0.011627906976744186,21.58139534883721,3.5813953488372094,0.9925,0.9872
mnist,val,resnet,20,11,al4-b0-c2,1e-07,1e-07,92,1.9782608695652173,426.0,1,4206.0,423.0,4.630434782608695,0.010869565217391304,45.71739130434783,4.5978260869565215,0.9925,0.9872
mnist,val,resnet,20,11,al4-b0-downsample-bn,1e-07,1e-07,106,2.1,,7,7280.0,586.0,,0.0660377358490566,68.67924528301887,5.528301886792453,0.9925,0.9872
mnist,val,resnet,20,11,al4-b0-downsample-conv,1e-07,1e-07,86,1.9767441860465116,170.0,1,1856.0,308.0,1.9767441860465116,0.011627906976744186,21.58139534883721,3.5813953488372094,0.9925,0.9872
mnist,val,resnet,20,11,al4-b1-bn1,1e-07,1e-07,75,2.0,331.0,2,3109.0,344.0,4.413333333333333,0.02666666666666667,41.45333333333333,4.586666666666667,0.9925,0.9872
mnist,val,resnet,20,11,al4-b1-bn2,1e-07,1e-07,137,2.0,1268.0,2,13797.0,950.0,9.255474452554745,0.014598540145985401,100.7080291970803,6.934306569343065,0.9925,0.9872
mnist,val,resnet,20,11,al4-b1-c1,1e-07,1e-07,74,1.972972972972973,312.0,1,2551.0,315.0,4.216216216216216,0.013513513513513514,34.472972972972975,4.256756756756757,0.9925,0.9872
mnist,val,resnet,20,11,al4-b1-c2,1e-07,1e-07,71,2.0,346.0,2,3067.0,335.0,4.873239436619718,0.028169014084507043,43.19718309859155,4.71830985915493,0.9925,0.9872
mnist,train,vgg,20,10,aavgpool,1e-07,1e-07,40,1.95,188.0,1,747.0,162.0,4.7,0.025,18.675,4.05,0.9944,0.9896
mnist,train,vgg,20,10,ablock1-conv1,1e-07,1e-07,377,2.021505376344086,,6,950789.0,14696.0,,0.015915119363395226,2521.9867374005307,38.98143236074271,0.9944,0.9896
mnist,train,vgg,20,10,ablock1-conv2,1e-07,1e-07,390,2.0366492146596857,,9,1065746.0,15921.0,,0.023076923076923078,2732.6820512820514,40.823076923076925,0.9944,0.9896
mnist,train,vgg,20,10,ablock1-pool,1e-07,1e-07,393,2.0416666666666665,,10,1102867.0,16260.0,,0.02544529262086514,2806.2773536895675,41.37404580152672,0.9944,0.9896
mnist,train,vgg,20,10,ablock1-relu1,1e-07,1e-07,390,2.0366492146596857,,9,1065746.0,15921.0,,0.023076923076923078,2732.6820512820514,40.823076923076925,0.9944,0.9896
mnist,train,vgg,20,10,ablock1-relu2,1e-07,1e-07,393,2.0416666666666665,,10,1102867.0,16260.0,,0.02544529262086514,2806.2773536895675,41.37404580152672,0.9944,0.9896
mnist,train,vgg,20,10,ablock5-conv1,1e-07,1e-07,108,2.018867924528302,987.0,3,8875.0,726.0,9.13888888888889,0.027777777777777776,82.17592592592592,6.722222222222222,0.9944,0.9896
mnist,train,vgg,20,10,ablock5-conv2,1e-07,1e-07,80,1.975,758.0,1,5222.0,529.0,9.475,0.0125,65.275,6.6125,0.9944,0.9896
mnist,train,vgg,20,10,ablock5-conv3,1e-07,1e-07,53,2.0,224.0,2,1224.0,227.0,4.226415094339623,0.03773584905660377,23.09433962264151,4.283018867924528,0.9944,0.9896
mnist,train,vgg,20,10,ablock5-pool,1e-07,1e-07,44,1.9545454545454546,220.0,1,937.0,186.0,5.0,0.022727272727272728,21.295454545454547,4.2272727272727275,0.9944,0.9896
mnist,train,vgg,20,10,ablock5-relu1,1e-07,1e-07,80,1.975,758.0,1,5222.0,529.0,9.475,0.0125,65.275,6.6125,0.9944,0.9896
mnist,train,vgg,20,10,ablock5-relu2,1e-07,1e-07,53,2.0,224.0,2,1224.0,227.0,4.226415094339623,0.03773584905660377,23.09433962264151,4.283018867924528,0.9944,0.9896
mnist,train,vgg,20,10,ablock5-relu3,1e-07,1e-07,44,1.9545454545454546,220.0,1,937.0,186.0,5.0,0.022727272727272728,21.295454545454547,4.2272727272727275,0.9944,0.9896
mnist,train,vgg,20,10,afc1-dropout,1e-07,1e-07,26,1.9230769230769231,36.0,1,154.0,67.0,1.3846153846153846,0.038461538461538464,5.923076923076923,2.576923076923077,0.9944,0.9896
